"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"17/03/2025 08:30:00 - 17/03/2025 08:45:00","BZN|NL","989.00","989.00"," ","903.40"
"17/03/2025 08:45:00 - 17/03/2025 09:00:00","BZN|NL","956.00","956.00"," ","845.39"
"17/03/2025 09:00:00 - 17/03/2025 09:15:00","BZN|NL","926.00","926.00"," ","766.88"
"17/03/2025 09:15:00 - 17/03/2025 09:30:00","BZN|NL","898.00","898.00"," ","904.33"
"17/03/2025 09:30:00 - 17/03/2025 09:45:00","BZN|NL","874.00","874.00"," ","891.61"
"17/03/2025 09:45:00 - 17/03/2025 10:00:00","BZN|NL","850.00","850.00"," ","863.46"
"17/03/2025 10:00:00 - 17/03/2025 10:15:00","BZN|NL","824.00","824.00"," ","863.33"
"17/03/2025 10:15:00 - 17/03/2025 10:30:00","BZN|NL","816.00","816.00"," ","782.36"
"17/03/2025 10:30:00 - 17/03/2025 10:45:00","BZN|NL","828.00","828.00"," ","655.93"
"17/03/2025 10:45:00 - 17/03/2025 11:00:00","BZN|NL","834.00","834.00"," ","587.25"
"17/03/2025 11:00:00 - 17/03/2025 11:15:00","BZN|NL","844.00","844.00"," ","675.81"
"17/03/2025 11:15:00 - 17/03/2025 11:30:00","BZN|NL","856.00","856.00"," ","671.61"
"17/03/2025 11:30:00 - 17/03/2025 11:45:00","BZN|NL","873.00","873.00"," ","706.23"
"17/03/2025 11:45:00 - 17/03/2025 12:00:00","BZN|NL","888.00","888.00"," ","804.72"
"17/03/2025 12:00:00 - 17/03/2025 12:15:00","BZN|NL","906.00","906.00"," ","817.38"
"17/03/2025 12:15:00 - 17/03/2025 12:30:00","BZN|NL","925.00","925.00"," ","923.75"
"17/03/2025 12:30:00 - 17/03/2025 12:45:00","BZN|NL","946.00","946.00"," ","980.35"
"17/03/2025 12:45:00 - 17/03/2025 13:00:00","BZN|NL","966.00","966.00"," ","926.46"
"17/03/2025 13:00:00 - 17/03/2025 13:15:00","BZN|NL","987.00","987.00"," ","906.67"
"17/03/2025 13:15:00 - 17/03/2025 13:30:00","BZN|NL","993.00","993.00"," ","902.45"
"17/03/2025 13:30:00 - 17/03/2025 13:45:00","BZN|NL","981.00","981.00"," ","840.57"
"17/03/2025 13:45:00 - 17/03/2025 14:00:00","BZN|NL","972.00","972.00"," ","829.42"
"17/03/2025 14:00:00 - 17/03/2025 14:15:00","BZN|NL","960.00","960.00"," ","891.92"
"17/03/2025 14:15:00 - 17/03/2025 14:30:00","BZN|NL","951.00","951.00"," ","860.34"
"17/03/2025 14:30:00 - 17/03/2025 14:45:00","BZN|NL","941.00","941.00"," ","863.09"
"17/03/2025 14:45:00 - 17/03/2025 15:00:00","BZN|NL","929.00","929.00"," ","906.12"
"17/03/2025 15:00:00 - 17/03/2025 15:15:00","BZN|NL","921.00","921.00"," ","902.96"
"17/03/2025 15:15:00 - 17/03/2025 15:30:00","BZN|NL","912.00","912.00"," ","910.02"
"17/03/2025 15:30:00 - 17/03/2025 15:45:00","BZN|NL","902.00","902.00"," ","910.06"
"17/03/2025 15:45:00 - 17/03/2025 16:00:00","BZN|NL","894.00","894.00"," ","950.03"
"17/03/2025 16:00:00 - 17/03/2025 16:15:00","BZN|NL","885.00","885.00"," ","996.28"
"17/03/2025 16:15:00 - 17/03/2025 16:30:00","BZN|NL","888.00","888.00"," ","1025.06"
"17/03/2025 16:30:00 - 17/03/2025 16:45:00","BZN|NL","903.00","903.00"," ","1041.45"
"17/03/2025 16:45:00 - 17/03/2025 17:00:00","BZN|NL","917.00","917.00"," ","1025.64"
"17/03/2025 17:00:00 - 17/03/2025 17:15:00","BZN|NL","931.00","931.00"," ","939.63"
"17/03/2025 17:15:00 - 17/03/2025 17:30:00","BZN|NL","949.00","949.00"," ","994.27"
"17/03/2025 17:30:00 - 17/03/2025 17:45:00","BZN|NL","970.00","970.00"," ","924.71"
"17/03/2025 17:45:00 - 17/03/2025 18:00:00","BZN|NL","990.00","990.00"," ","895.66"
"17/03/2025 18:00:00 - 17/03/2025 18:15:00","BZN|NL","1011.00","1011.00"," ","874.08"
"17/03/2025 18:15:00 - 17/03/2025 18:30:00","BZN|NL","1035.00","1035.00"," ","892.50"
"17/03/2025 18:30:00 - 17/03/2025 18:45:00","BZN|NL","1063.00","1063.00"," ","941.72"
"17/03/2025 18:45:00 - 17/03/2025 19:00:00","BZN|NL","1093.00","1093.00"," ","943.33"
"17/03/2025 19:00:00 - 17/03/2025 19:15:00","BZN|NL","1120.00","1120.00"," ","960.37"
"17/03/2025 19:15:00 - 17/03/2025 19:30:00","BZN|NL","1146.00","1146.00"," ","1015.10"
"17/03/2025 19:30:00 - 17/03/2025 19:45:00","BZN|NL","1166.00","1166.00"," ","1058.76"
"17/03/2025 19:45:00 - 17/03/2025 20:00:00","BZN|NL","1185.00","1185.00"," ","1112.40"
"17/03/2025 20:00:00 - 17/03/2025 20:15:00","BZN|NL","1205.00","1205.00"," ","1194.65"
"17/03/2025 20:15:00 - 17/03/2025 20:30:00","BZN|NL","1226.00","1226.00"," ","1255.08"
"17/03/2025 20:30:00 - 17/03/2025 20:45:00","BZN|NL","1251.00","1251.00"," ","1289.47"
"17/03/2025 20:45:00 - 17/03/2025 21:00:00","BZN|NL","1274.00","1274.00"," ","1315.93"
"17/03/2025 21:00:00 - 17/03/2025 21:15:00","BZN|NL","1297.00","1297.00"," ","1333.60"
"17/03/2025 21:15:00 - 17/03/2025 21:30:00","BZN|NL","1320.00","1320.00"," ","1348.03"
"17/03/2025 21:30:00 - 17/03/2025 21:45:00","BZN|NL","1342.00","1342.00"," ","1353.84"
"17/03/2025 21:45:00 - 17/03/2025 22:00:00","BZN|NL","1363.00","1363.00"," ","1384.27"
"17/03/2025 22:00:00 - 17/03/2025 22:15:00","BZN|NL","1384.00","1384.00"," ","1396.62"
"17/03/2025 22:15:00 - 17/03/2025 22:30:00","BZN|NL","1383.00","1383.00"," ","1370.82"
"17/03/2025 22:30:00 - 17/03/2025 22:45:00","BZN|NL","1359.00","1359.00"," ","1351.49"
"17/03/2025 22:45:00 - 17/03/2025 23:00:00","BZN|NL","1335.00","1335.00"," ","1323.59"
"17/03/2025 23:00:00 - 17/03/2025 23:15:00","BZN|NL","1312.00","1312.00"," ","1289.35"
"17/03/2025 23:15:00 - 17/03/2025 23:30:00","BZN|NL","1287.00","1287.00"," ","1263.16"
"17/03/2025 23:30:00 - 17/03/2025 23:45:00","BZN|NL","1260.00","1260.00"," ","1257.83"
"17/03/2025 23:45:00 - 18/03/2025 00:00:00","BZN|NL","1233.00","1233.00"," ","1232.76"
"18/03/2025 00:00:00 - 18/03/2025 00:15:00","BZN|NL","1357.00","1357.00"," ","1198.73"
"18/03/2025 00:15:00 - 18/03/2025 00:30:00","BZN|NL","1334.00","1334.00"," ","1176.24"
"18/03/2025 00:30:00 - 18/03/2025 00:45:00","BZN|NL","1305.00","1305.00"," ","1159.03"
"18/03/2025 00:45:00 - 18/03/2025 01:00:00","BZN|NL","1275.00","1275.00"," ","1109.41"
"18/03/2025 01:00:00 - 18/03/2025 01:15:00","BZN|NL","1247.00","1247.00"," ","1055.94"
"18/03/2025 01:15:00 - 18/03/2025 01:30:00","BZN|NL","1218.00","1218.00"," ","988.94"
"18/03/2025 01:30:00 - 18/03/2025 01:45:00","BZN|NL","1185.00","1185.00"," ","968.86"
"18/03/2025 01:45:00 - 18/03/2025 02:00:00","BZN|NL","1155.00","1155.00"," ","927.92"
"18/03/2025 02:00:00 - 18/03/2025 02:15:00","BZN|NL","1124.00","1124.00"," ","899.53"
"18/03/2025 02:15:00 - 18/03/2025 02:30:00","BZN|NL","1093.00","1093.00"," ","870.69"
"18/03/2025 02:30:00 - 18/03/2025 02:45:00","BZN|NL","1061.00","1061.00"," ","841.50"
"18/03/2025 02:45:00 - 18/03/2025 03:00:00","BZN|NL","1030.00","1030.00"," ","802.73"
"18/03/2025 03:00:00 - 18/03/2025 03:15:00","BZN|NL","1000.00","1000.00"," ","750.51"
"18/03/2025 03:15:00 - 18/03/2025 03:30:00","BZN|NL","967.00","967.00"," ","738.19"
"18/03/2025 03:30:00 - 18/03/2025 03:45:00","BZN|NL","939.00","939.00"," ","713.55"
"18/03/2025 03:45:00 - 18/03/2025 04:00:00","BZN|NL","909.00","909.00"," ","690.42"
"18/03/2025 04:00:00 - 18/03/2025 04:15:00","BZN|NL","879.00","879.00"," ","691.41"
"18/03/2025 04:15:00 - 18/03/2025 04:30:00","BZN|NL","865.00","865.00"," ","708.32"
"18/03/2025 04:30:00 - 18/03/2025 04:45:00","BZN|NL","869.00","869.00"," ","706.81"
"18/03/2025 04:45:00 - 18/03/2025 05:00:00","BZN|NL","873.00","873.00"," ","697.14"
"18/03/2025 05:00:00 - 18/03/2025 05:15:00","BZN|NL","875.00","875.00"," ","707.39"
"18/03/2025 05:15:00 - 18/03/2025 05:30:00","BZN|NL","879.00","879.00"," ","712.87"
"18/03/2025 05:30:00 - 18/03/2025 05:45:00","BZN|NL","880.00","880.00"," ","705.18"
"18/03/2025 05:45:00 - 18/03/2025 06:00:00","BZN|NL","884.00","884.00"," ","707.49"
"18/03/2025 06:00:00 - 18/03/2025 06:15:00","BZN|NL","887.00","887.00"," ","709.05"
"18/03/2025 06:15:00 - 18/03/2025 06:30:00","BZN|NL","890.00","890.00"," ","716.32"
"18/03/2025 06:30:00 - 18/03/2025 06:45:00","BZN|NL","891.00","891.00"," ","713.18"
"18/03/2025 06:45:00 - 18/03/2025 07:00:00","BZN|NL","896.00","896.00"," ","713.85"
"18/03/2025 07:00:00 - 18/03/2025 07:15:00","BZN|NL","902.00","902.00"," ","695.59"
"18/03/2025 07:15:00 - 18/03/2025 07:30:00","BZN|NL","870.00","870.00"," ","670.02"
"18/03/2025 07:30:00 - 18/03/2025 07:45:00","BZN|NL","808.00","808.00"," ","655.20"
"18/03/2025 07:45:00 - 18/03/2025 08:00:00","BZN|NL","746.00","746.00"," ","644.81"
"18/03/2025 08:00:00 - 18/03/2025 08:15:00","BZN|NL","685.00","685.00"," ","610.68"
"18/03/2025 08:15:00 - 18/03/2025 08:30:00","BZN|NL","630.00","630.00"," ","558.81"
"18/03/2025 08:30:00 - 18/03/2025 08:45:00","BZN|NL","590.00","590.00"," ","508.24"
"18/03/2025 08:45:00 - 18/03/2025 09:00:00","BZN|NL","549.00","549.00"," ","481.31"
"18/03/2025 09:00:00 - 18/03/2025 09:15:00","BZN|NL","507.00","507.00"," ","459.76"
"18/03/2025 09:15:00 - 18/03/2025 09:30:00","BZN|NL","470.00","470.00"," ","438.74"
"18/03/2025 09:30:00 - 18/03/2025 09:45:00","BZN|NL","442.00","442.00"," ","416.49"
"18/03/2025 09:45:00 - 18/03/2025 10:00:00","BZN|NL","411.00","411.00"," ","411.27"
"18/03/2025 10:00:00 - 18/03/2025 10:15:00","BZN|NL","384.00","384.00"," ","432.77"
"18/03/2025 10:15:00 - 18/03/2025 10:30:00","BZN|NL","377.00","377.00"," ","483.74"
"18/03/2025 10:30:00 - 18/03/2025 10:45:00","BZN|NL","399.00","399.00"," ","508.80"
"18/03/2025 10:45:00 - 18/03/2025 11:00:00","BZN|NL","420.00","420.00"," ","506.11"
"18/03/2025 11:00:00 - 18/03/2025 11:15:00","BZN|NL","439.00","439.00"," ","534.12"
"18/03/2025 11:15:00 - 18/03/2025 11:30:00","BZN|NL","462.00","462.00"," ","555.89"
"18/03/2025 11:30:00 - 18/03/2025 11:45:00","BZN|NL","487.00","487.00"," ","554.90"
"18/03/2025 11:45:00 - 18/03/2025 12:00:00","BZN|NL","513.00","513.00"," ","576.52"
"18/03/2025 12:00:00 - 18/03/2025 12:15:00","BZN|NL","536.00","536.00"," ","592.04"
"18/03/2025 12:15:00 - 18/03/2025 12:30:00","BZN|NL","562.00","562.00"," ","596.11"
"18/03/2025 12:30:00 - 18/03/2025 12:45:00","BZN|NL","593.00","593.00"," ","629.68"
"18/03/2025 12:45:00 - 18/03/2025 13:00:00","BZN|NL","621.00","621.00"," ","651.90"
"18/03/2025 13:00:00 - 18/03/2025 13:15:00","BZN|NL","651.00","651.00"," ","680.95"
"18/03/2025 13:15:00 - 18/03/2025 13:30:00","BZN|NL","679.00","679.00"," ","677.81"
"18/03/2025 13:30:00 - 18/03/2025 13:45:00","BZN|NL","702.00","702.00"," ","701.20"
"18/03/2025 13:45:00 - 18/03/2025 14:00:00","BZN|NL","727.00","727.00"," ","691.81"
"18/03/2025 14:00:00 - 18/03/2025 14:15:00","BZN|NL","752.00","752.00"," ","755.38"
"18/03/2025 14:15:00 - 18/03/2025 14:30:00","BZN|NL","777.00","777.00"," ","787.01"
"18/03/2025 14:30:00 - 18/03/2025 14:45:00","BZN|NL","805.00","805.00"," ","832.75"
"18/03/2025 14:45:00 - 18/03/2025 15:00:00","BZN|NL","831.00","831.00"," ","863.00"
"18/03/2025 15:00:00 - 18/03/2025 15:15:00","BZN|NL","858.00","858.00"," ","878.37"
"18/03/2025 15:15:00 - 18/03/2025 15:30:00","BZN|NL","886.00","886.00"," ","932.40"
"18/03/2025 15:30:00 - 18/03/2025 15:45:00","BZN|NL","916.00","916.00"," ","995.47"
"18/03/2025 15:45:00 - 18/03/2025 16:00:00","BZN|NL","944.00","944.00"," ","1052.31"
"18/03/2025 16:00:00 - 18/03/2025 16:15:00","BZN|NL","975.00","975.00"," ","1070.97"
"18/03/2025 16:15:00 - 18/03/2025 16:30:00","BZN|NL","1007.00","1007.00"," ","1113.05"
"18/03/2025 16:30:00 - 18/03/2025 16:45:00","BZN|NL","1043.00","1043.00"," ","1140.24"
"18/03/2025 16:45:00 - 18/03/2025 17:00:00","BZN|NL","1079.00","1079.00"," ","1147.80"
"18/03/2025 17:00:00 - 18/03/2025 17:15:00","BZN|NL","1118.00","1118.00"," ","1126.80"
"18/03/2025 17:15:00 - 18/03/2025 17:30:00","BZN|NL","1159.00","1159.00"," ","1082.92"
"18/03/2025 17:30:00 - 18/03/2025 17:45:00","BZN|NL","1205.00","1205.00"," ","1026.55"
"18/03/2025 17:45:00 - 18/03/2025 18:00:00","BZN|NL","1252.00","1252.00"," ","1023.91"
"18/03/2025 18:00:00 - 18/03/2025 18:15:00","BZN|NL","1298.00","1298.00"," ","1037.27"
"18/03/2025 18:15:00 - 18/03/2025 18:30:00","BZN|NL","1351.00","1351.00"," ","1038.52"
"18/03/2025 18:30:00 - 18/03/2025 18:45:00","BZN|NL","1413.00","1413.00"," ","1055.93"
"18/03/2025 18:45:00 - 18/03/2025 19:00:00","BZN|NL","1472.00","1472.00"," ","1104.01"
"18/03/2025 19:00:00 - 18/03/2025 19:15:00","BZN|NL","1534.00","1534.00"," ","1208.36"
"18/03/2025 19:15:00 - 18/03/2025 19:30:00","BZN|NL","1563.00","1563.00"," ","1299.65"
"18/03/2025 19:30:00 - 18/03/2025 19:45:00","BZN|NL","1560.00","1560.00"," ","1377.46"
"18/03/2025 19:45:00 - 18/03/2025 20:00:00","BZN|NL","1559.00","1559.00"," ","1427.33"
"18/03/2025 20:00:00 - 18/03/2025 20:15:00","BZN|NL","1556.00","1556.00"," ","1444.34"
"18/03/2025 20:15:00 - 18/03/2025 20:30:00","BZN|NL","1553.00","1553.00"," ","1467.23"
"18/03/2025 20:30:00 - 18/03/2025 20:45:00","BZN|NL","1551.00","1551.00"," ","1440.85"
"18/03/2025 20:45:00 - 18/03/2025 21:00:00","BZN|NL","1549.00","1549.00"," ","1477.04"
"18/03/2025 21:00:00 - 18/03/2025 21:15:00","BZN|NL","1549.00","1549.00"," ","1531.82"
"18/03/2025 21:15:00 - 18/03/2025 21:30:00","BZN|NL","1542.00","1542.00"," ","1588.51"
"18/03/2025 21:30:00 - 18/03/2025 21:45:00","BZN|NL","1536.00","1536.00"," ","1591.46"
"18/03/2025 21:45:00 - 18/03/2025 22:00:00","BZN|NL","1530.00","1530.00"," ","1501.91"
"18/03/2025 22:00:00 - 18/03/2025 22:15:00","BZN|NL","1522.00","1522.00"," ","1446.88"
"18/03/2025 22:15:00 - 18/03/2025 22:30:00","BZN|NL","1498.00","1498.00"," ","1375.40"
"18/03/2025 22:30:00 - 18/03/2025 22:45:00","BZN|NL","1452.00","1452.00"," ","1320.34"
"18/03/2025 22:45:00 - 18/03/2025 23:00:00","BZN|NL","1410.00","1410.00"," ","1259.27"
"18/03/2025 23:00:00 - 18/03/2025 23:15:00","BZN|NL","1367.00","1367.00"," ","1197.84"
"18/03/2025 23:15:00 - 18/03/2025 23:30:00","BZN|NL","1324.00","1324.00"," ","1145.19"
"18/03/2025 23:30:00 - 18/03/2025 23:45:00","BZN|NL","1280.00","1280.00"," ","1141.30"
"18/03/2025 23:45:00 - 19/03/2025 00:00:00","BZN|NL","1235.00","1235.00"," ","1106.41"
"19/03/2025 00:00:00 - 19/03/2025 00:15:00","BZN|NL","1375.00","1375.00"," ","1094.08"
"19/03/2025 00:15:00 - 19/03/2025 00:30:00","BZN|NL","1330.00","1330.00"," ","1056.53"
"19/03/2025 00:30:00 - 19/03/2025 00:45:00","BZN|NL","1284.00","1284.00"," ","1007.95"
"19/03/2025 00:45:00 - 19/03/2025 01:00:00","BZN|NL","1236.00","1236.00"," ","953.98"
"19/03/2025 01:00:00 - 19/03/2025 01:15:00","BZN|NL","1188.00","1188.00"," ","921.20"
"19/03/2025 01:15:00 - 19/03/2025 01:30:00","BZN|NL","1156.00","1156.00"," ","875.87"
"19/03/2025 01:30:00 - 19/03/2025 01:45:00","BZN|NL","1133.00","1133.00"," ","810.08"
"19/03/2025 01:45:00 - 19/03/2025 02:00:00","BZN|NL","1109.00","1109.00"," ","758.89"
"19/03/2025 02:00:00 - 19/03/2025 02:15:00","BZN|NL","1087.00","1087.00"," ","728.54"
"19/03/2025 02:15:00 - 19/03/2025 02:30:00","BZN|NL","1064.00","1064.00"," ","719.04"
"19/03/2025 02:30:00 - 19/03/2025 02:45:00","BZN|NL","1040.00","1040.00"," ","700.92"
"19/03/2025 02:45:00 - 19/03/2025 03:00:00","BZN|NL","1017.00","1017.00"," ","681.31"
"19/03/2025 03:00:00 - 19/03/2025 03:15:00","BZN|NL","995.00","995.00"," ","640.66"
"19/03/2025 03:15:00 - 19/03/2025 03:30:00","BZN|NL","971.00","971.00"," ","619.43"
"19/03/2025 03:30:00 - 19/03/2025 03:45:00","BZN|NL","949.00","949.00"," ","591.38"
"19/03/2025 03:45:00 - 19/03/2025 04:00:00","BZN|NL","927.00","927.00"," ","569.82"
"19/03/2025 04:00:00 - 19/03/2025 04:15:00","BZN|NL","903.00","903.00"," ","573.59"
"19/03/2025 04:15:00 - 19/03/2025 04:30:00","BZN|NL","885.00","885.00"," ","578.55"
"19/03/2025 04:30:00 - 19/03/2025 04:45:00","BZN|NL","871.00","871.00"," ","569.95"
"19/03/2025 04:45:00 - 19/03/2025 05:00:00","BZN|NL","858.00","858.00"," ","558.78"
"19/03/2025 05:00:00 - 19/03/2025 05:15:00","BZN|NL","844.00","844.00"," ","554.12"
"19/03/2025 05:15:00 - 19/03/2025 05:30:00","BZN|NL","828.00","828.00"," ","549.90"
"19/03/2025 05:30:00 - 19/03/2025 05:45:00","BZN|NL","815.00","815.00"," ","549.61"
"19/03/2025 05:45:00 - 19/03/2025 06:00:00","BZN|NL","802.00","802.00"," ","543.43"
"19/03/2025 06:00:00 - 19/03/2025 06:15:00","BZN|NL","786.00","786.00"," ","543.20"
"19/03/2025 06:15:00 - 19/03/2025 06:30:00","BZN|NL","773.00","773.00"," ","535.14"
"19/03/2025 06:30:00 - 19/03/2025 06:45:00","BZN|NL","759.00","759.00"," ","516.66"
"19/03/2025 06:45:00 - 19/03/2025 07:00:00","BZN|NL","748.00","748.00"," ","509.11"
"19/03/2025 07:00:00 - 19/03/2025 07:15:00","BZN|NL","735.00","735.00"," ","506.49"
"19/03/2025 07:15:00 - 19/03/2025 07:30:00","BZN|NL","696.00","696.00"," ","483.75"
"19/03/2025 07:30:00 - 19/03/2025 07:45:00","BZN|NL","637.00","637.00"," ","469.89"
"19/03/2025 07:45:00 - 19/03/2025 08:00:00","BZN|NL","576.00","576.00"," ","445.48"
"19/03/2025 08:00:00 - 19/03/2025 08:15:00","BZN|NL","516.00","516.00"," ","433.34"
"19/03/2025 08:15:00 - 19/03/2025 08:30:00","BZN|NL","462.00","462.00"," ","408.30"
"19/03/2025 08:30:00 - 19/03/2025 08:45:00","BZN|NL","420.00","420.00"," ","364.84"
"19/03/2025 08:45:00 - 19/03/2025 09:00:00","BZN|NL","375.00","375.00"," ","315.81"
"19/03/2025 09:00:00 - 19/03/2025 09:15:00","BZN|NL","329.00","329.00"," ","268.52"
"19/03/2025 09:15:00 - 19/03/2025 09:30:00","BZN|NL","292.00","292.00"," ","237.91"
"19/03/2025 09:30:00 - 19/03/2025 09:45:00","BZN|NL","265.00","265.00"," ","219.93"
"19/03/2025 09:45:00 - 19/03/2025 10:00:00","BZN|NL","240.00","240.00"," ","200.62"
"19/03/2025 10:00:00 - 19/03/2025 10:15:00","BZN|NL","213.00","213.00"," ","193.59"
"19/03/2025 10:15:00 - 19/03/2025 10:30:00","BZN|NL","196.00","196.00"," ","190.14"
"19/03/2025 10:30:00 - 19/03/2025 10:45:00","BZN|NL","189.00","189.00"," ","185.41"
"19/03/2025 10:45:00 - 19/03/2025 11:00:00","BZN|NL","181.00","181.00"," ","182.99"
"19/03/2025 11:00:00 - 19/03/2025 11:15:00","BZN|NL","175.00","175.00"," ","185.65"
"19/03/2025 11:15:00 - 19/03/2025 11:30:00","BZN|NL","168.00","168.00"," ","186.92"
"19/03/2025 11:30:00 - 19/03/2025 11:45:00","BZN|NL","160.00","160.00"," ","199.38"
"19/03/2025 11:45:00 - 19/03/2025 12:00:00","BZN|NL","153.00","153.00"," ","213.83"
"19/03/2025 12:00:00 - 19/03/2025 12:15:00","BZN|NL","146.00","146.00"," ","213.46"
"19/03/2025 12:15:00 - 19/03/2025 12:30:00","BZN|NL","138.00","138.00"," ","220.53"
"19/03/2025 12:30:00 - 19/03/2025 12:45:00","BZN|NL","132.00","132.00"," ","230.82"
"19/03/2025 12:45:00 - 19/03/2025 13:00:00","BZN|NL","124.00","124.00"," ","241.25"
"19/03/2025 13:00:00 - 19/03/2025 13:15:00","BZN|NL","119.00","119.00"," ","250.03"
"19/03/2025 13:15:00 - 19/03/2025 13:30:00","BZN|NL","115.00","115.00"," ","259.70"
"19/03/2025 13:30:00 - 19/03/2025 13:45:00","BZN|NL","119.00","119.00"," ","264.70"
"19/03/2025 13:45:00 - 19/03/2025 14:00:00","BZN|NL","119.00","119.00"," ","276.92"
"19/03/2025 14:00:00 - 19/03/2025 14:15:00","BZN|NL","120.00","120.00"," ","302.56"
"19/03/2025 14:15:00 - 19/03/2025 14:30:00","BZN|NL","124.00","124.00"," ","302.22"
"19/03/2025 14:30:00 - 19/03/2025 14:45:00","BZN|NL","134.00","134.00"," ","290.78"
"19/03/2025 14:45:00 - 19/03/2025 15:00:00","BZN|NL","141.00","141.00"," ","275.27"
"19/03/2025 15:00:00 - 19/03/2025 15:15:00","BZN|NL","147.00","147.00"," ","283.84"
"19/03/2025 15:15:00 - 19/03/2025 15:30:00","BZN|NL","152.00","152.00"," ","276.82"
"19/03/2025 15:30:00 - 19/03/2025 15:45:00","BZN|NL","158.00","158.00"," ","271.37"
"19/03/2025 15:45:00 - 19/03/2025 16:00:00","BZN|NL","164.00","164.00"," ","261.15"
"19/03/2025 16:00:00 - 19/03/2025 16:15:00","BZN|NL","169.00","169.00"," ","254.25"
"19/03/2025 16:15:00 - 19/03/2025 16:30:00","BZN|NL","176.00","176.00"," ","238.23"
"19/03/2025 16:30:00 - 19/03/2025 16:45:00","BZN|NL","185.00","185.00"," ","235.86"
"19/03/2025 16:45:00 - 19/03/2025 17:00:00","BZN|NL","194.00","194.00"," ","233.65"
"19/03/2025 17:00:00 - 19/03/2025 17:15:00","BZN|NL","204.00","204.00"," ","230.04"
"19/03/2025 17:15:00 - 19/03/2025 17:30:00","BZN|NL","220.00","220.00"," ","211.87"
"19/03/2025 17:30:00 - 19/03/2025 17:45:00","BZN|NL","240.00","240.00"," ","205.48"
"19/03/2025 17:45:00 - 19/03/2025 18:00:00","BZN|NL","261.00","261.00"," ","195.66"
"19/03/2025 18:00:00 - 19/03/2025 18:15:00","BZN|NL","282.00","282.00"," ","167.36"
"19/03/2025 18:15:00 - 19/03/2025 18:30:00","BZN|NL","306.00","306.00"," ","165.96"
"19/03/2025 18:30:00 - 19/03/2025 18:45:00","BZN|NL","334.00","334.00"," ","173.59"
"19/03/2025 18:45:00 - 19/03/2025 19:00:00","BZN|NL","362.00","362.00"," ","180.13"
"19/03/2025 19:00:00 - 19/03/2025 19:15:00","BZN|NL","391.00","391.00"," ","183.67"
"19/03/2025 19:15:00 - 19/03/2025 19:30:00","BZN|NL","422.00","422.00"," ","188.50"
"19/03/2025 19:30:00 - 19/03/2025 19:45:00","BZN|NL","450.00","450.00"," ","193.36"
"19/03/2025 19:45:00 - 19/03/2025 20:00:00","BZN|NL","482.00","482.00"," ","180.38"
"19/03/2025 20:00:00 - 19/03/2025 20:15:00","BZN|NL","512.00","512.00"," ","164.93"
"19/03/2025 20:15:00 - 19/03/2025 20:30:00","BZN|NL","545.00","545.00"," ","156.29"
"19/03/2025 20:30:00 - 19/03/2025 20:45:00","BZN|NL","583.00","583.00"," ","151.20"
"19/03/2025 20:45:00 - 19/03/2025 21:00:00","BZN|NL","621.00","621.00"," ","147.99"
"19/03/2025 21:00:00 - 19/03/2025 21:15:00","BZN|NL","658.00","658.00"," ","143.50"
"19/03/2025 21:15:00 - 19/03/2025 21:30:00","BZN|NL","705.00","705.00"," ","137.60"
"19/03/2025 21:30:00 - 19/03/2025 21:45:00","BZN|NL","749.00","749.00"," ","142.53"
"19/03/2025 21:45:00 - 19/03/2025 22:00:00","BZN|NL","794.00","794.00"," ","160.42"
"19/03/2025 22:00:00 - 19/03/2025 22:15:00","BZN|NL","840.00","840.00"," ","197.07"
"19/03/2025 22:15:00 - 19/03/2025 22:30:00","BZN|NL","858.00","858.00"," ","235.05"
"19/03/2025 22:30:00 - 19/03/2025 22:45:00","BZN|NL","848.00","848.00"," ","276.01"
"19/03/2025 22:45:00 - 19/03/2025 23:00:00","BZN|NL","841.00","841.00"," ","318.81"
"19/03/2025 23:00:00 - 19/03/2025 23:15:00","BZN|NL","832.00","832.00"," ","348.18"
"19/03/2025 23:15:00 - 19/03/2025 23:30:00","BZN|NL","823.00","823.00"," ","382.28"
"19/03/2025 23:30:00 - 19/03/2025 23:45:00","BZN|NL","812.00","812.00"," ","382.84"
"19/03/2025 23:45:00 - 20/03/2025 00:00:00","BZN|NL","802.00","802.00"," ","368.16"
"20/03/2025 00:00:00 - 20/03/2025 00:15:00","BZN|NL","785.00","785.00"," ","359.79"
"20/03/2025 00:15:00 - 20/03/2025 00:30:00","BZN|NL","775.00","775.00"," ","351.27"
"20/03/2025 00:30:00 - 20/03/2025 00:45:00","BZN|NL","762.00","762.00"," ","313.43"
"20/03/2025 00:45:00 - 20/03/2025 01:00:00","BZN|NL","751.00","751.00"," ","293.00"
"20/03/2025 01:00:00 - 20/03/2025 01:15:00","BZN|NL","740.00","740.00"," ","298.51"
"20/03/2025 01:15:00 - 20/03/2025 01:30:00","BZN|NL","735.00","735.00"," ","315.75"
"20/03/2025 01:30:00 - 20/03/2025 01:45:00","BZN|NL","741.00","741.00"," ","341.19"
"20/03/2025 01:45:00 - 20/03/2025 02:00:00","BZN|NL","744.00","744.00"," ","341.87"
"20/03/2025 02:00:00 - 20/03/2025 02:15:00","BZN|NL","748.00","748.00"," ","324.74"
