"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/03/2016 12:30:00 - 03/03/2016 12:45:00","BZN|NL","190.00","N/A"," ","40.77"
"03/03/2016 12:45:00 - 03/03/2016 13:00:00","BZN|NL","172.00","N/A"," ","48.82"
"03/03/2016 13:00:00 - 03/03/2016 13:15:00","BZN|NL","153.00","N/A"," ","54.33"
"03/03/2016 13:15:00 - 03/03/2016 13:30:00","BZN|NL","137.00","N/A"," ","54.00"
"03/03/2016 13:30:00 - 03/03/2016 13:45:00","BZN|NL","128.00","N/A"," ","57.72"
"03/03/2016 13:45:00 - 03/03/2016 14:00:00","BZN|NL","117.00","N/A"," ","87.32"
"03/03/2016 14:00:00 - 03/03/2016 14:15:00","BZN|NL","105.00","N/A"," ","98.04"
"03/03/2016 14:15:00 - 03/03/2016 14:30:00","BZN|NL","96.00","N/A"," ","116.35"
"03/03/2016 14:30:00 - 03/03/2016 14:45:00","BZN|NL","90.00","N/A"," ","120.32"
"03/03/2016 14:45:00 - 03/03/2016 15:00:00","BZN|NL","85.00","N/A"," ","111.65"
"03/03/2016 15:00:00 - 03/03/2016 15:15:00","BZN|NL","77.00","N/A"," ","112.84"
"03/03/2016 15:15:00 - 03/03/2016 15:30:00","BZN|NL","75.00","N/A"," ","100.69"
"03/03/2016 15:30:00 - 03/03/2016 15:45:00","BZN|NL","76.00","N/A"," ","102.41"
"03/03/2016 15:45:00 - 03/03/2016 16:00:00","BZN|NL","77.00","N/A"," ","86.13"
"03/03/2016 16:00:00 - 03/03/2016 16:15:00","BZN|NL","78.00","N/A"," ","80.89"
"03/03/2016 16:15:00 - 03/03/2016 16:30:00","BZN|NL","77.00","N/A"," ","71.38"
"03/03/2016 16:30:00 - 03/03/2016 16:45:00","BZN|NL","77.00","N/A"," ","45.66"
"03/03/2016 16:45:00 - 03/03/2016 17:00:00","BZN|NL","76.00","N/A"," ","55.48"
"03/03/2016 17:00:00 - 03/03/2016 17:15:00","BZN|NL","77.00","N/A"," ","73.23"
"03/03/2016 17:15:00 - 03/03/2016 17:30:00","BZN|NL","75.00","N/A"," ","73.06"
"03/03/2016 17:30:00 - 03/03/2016 17:45:00","BZN|NL","76.00","N/A"," ","34.19"
"03/03/2016 17:45:00 - 03/03/2016 18:00:00","BZN|NL","75.00","N/A"," ","21.00"
"03/03/2016 18:00:00 - 03/03/2016 18:15:00","BZN|NL","76.00","N/A"," ","19.93"
"03/03/2016 18:15:00 - 03/03/2016 18:30:00","BZN|NL","76.00","N/A"," ","25.45"
"03/03/2016 18:30:00 - 03/03/2016 18:45:00","BZN|NL","77.00","N/A"," ","31.94"
"03/03/2016 18:45:00 - 03/03/2016 19:00:00","BZN|NL","78.00","N/A"," ","26.79"
"03/03/2016 19:00:00 - 03/03/2016 19:15:00","BZN|NL","80.00","N/A"," ","27.43"
"03/03/2016 19:15:00 - 03/03/2016 19:30:00","BZN|NL","78.00","N/A"," ","24.67"
"03/03/2016 19:30:00 - 03/03/2016 19:45:00","BZN|NL","72.00","N/A"," ","29.94"
"03/03/2016 19:45:00 - 03/03/2016 20:00:00","BZN|NL","66.00","N/A"," ","37.99"
"03/03/2016 20:00:00 - 03/03/2016 20:15:00","BZN|NL","61.00","N/A"," ","37.97"
"03/03/2016 20:15:00 - 03/03/2016 20:30:00","BZN|NL","55.00","N/A"," ","42.69"
"03/03/2016 20:30:00 - 03/03/2016 20:45:00","BZN|NL","49.00","N/A"," ","58.24"
"03/03/2016 20:45:00 - 03/03/2016 21:00:00","BZN|NL","44.00","N/A"," ","49.97"
"03/03/2016 21:00:00 - 03/03/2016 21:15:00","BZN|NL","39.00","N/A"," ","61.45"
"03/03/2016 21:15:00 - 03/03/2016 21:30:00","BZN|NL","36.00","N/A"," ","90.00"
"03/03/2016 21:30:00 - 03/03/2016 21:45:00","BZN|NL","33.00","N/A"," ","82.86"
"03/03/2016 21:45:00 - 03/03/2016 22:00:00","BZN|NL","30.00","N/A"," ","98.10"
"03/03/2016 22:00:00 - 03/03/2016 22:15:00","BZN|NL","27.00","N/A"," ","77.83"
"03/03/2016 22:15:00 - 03/03/2016 22:30:00","BZN|NL","25.00","N/A"," ","67.84"
"03/03/2016 22:30:00 - 03/03/2016 22:45:00","BZN|NL","26.00","N/A"," ","62.51"
"03/03/2016 22:45:00 - 03/03/2016 23:00:00","BZN|NL","28.00","N/A"," ","72.32"
"03/03/2016 23:00:00 - 03/03/2016 23:15:00","BZN|NL","28.00","N/A"," ","80.29"
"03/03/2016 23:15:00 - 03/03/2016 23:30:00","BZN|NL","33.00","N/A"," ","95.90"
"03/03/2016 23:30:00 - 03/03/2016 23:45:00","BZN|NL","41.00","N/A"," ","100.10"
"03/03/2016 23:45:00 - 04/03/2016 00:00:00","BZN|NL","47.00","N/A"," ","103.08"
"04/03/2016 00:00:00 - 04/03/2016 00:15:00","BZN|NL","57.00","N/A"," ","102.32"
"04/03/2016 00:15:00 - 04/03/2016 00:30:00","BZN|NL","69.00","N/A"," ","107.26"
"04/03/2016 00:30:00 - 04/03/2016 00:45:00","BZN|NL","88.00","N/A"," ","109.50"
"04/03/2016 00:45:00 - 04/03/2016 01:00:00","BZN|NL","104.00","N/A"," ","127.93"
"04/03/2016 01:00:00 - 04/03/2016 01:15:00","BZN|NL","121.00","N/A"," ","134.45"
"04/03/2016 01:15:00 - 04/03/2016 01:30:00","BZN|NL","140.00","N/A"," ","131.48"
"04/03/2016 01:30:00 - 04/03/2016 01:45:00","BZN|NL","156.00","N/A"," ","129.87"
"04/03/2016 01:45:00 - 04/03/2016 02:00:00","BZN|NL","171.00","N/A"," ","144.96"
"04/03/2016 02:00:00 - 04/03/2016 02:15:00","BZN|NL","190.00","N/A"," ","166.81"
"04/03/2016 02:15:00 - 04/03/2016 02:30:00","BZN|NL","208.00","N/A"," ","163.44"
"04/03/2016 02:30:00 - 04/03/2016 02:45:00","BZN|NL","229.00","N/A"," ","175.86"
"04/03/2016 02:45:00 - 04/03/2016 03:00:00","BZN|NL","247.00","N/A"," ","186.05"
"04/03/2016 03:00:00 - 04/03/2016 03:15:00","BZN|NL","267.00","N/A"," ","194.11"
"04/03/2016 03:15:00 - 04/03/2016 03:30:00","BZN|NL","290.00","N/A"," ","194.94"
"04/03/2016 03:30:00 - 04/03/2016 03:45:00","BZN|NL","311.00","N/A"," ","198.06"
"04/03/2016 03:45:00 - 04/03/2016 04:00:00","BZN|NL","334.00","N/A"," ","215.66"
"04/03/2016 04:00:00 - 04/03/2016 04:15:00","BZN|NL","359.00","N/A"," ","229.57"
"04/03/2016 04:15:00 - 04/03/2016 04:30:00","BZN|NL","385.00","N/A"," ","233.87"
"04/03/2016 04:30:00 - 04/03/2016 04:45:00","BZN|NL","412.00","N/A"," ","233.02"
"04/03/2016 04:45:00 - 04/03/2016 05:00:00","BZN|NL","436.00","N/A"," ","228.41"
"04/03/2016 05:00:00 - 04/03/2016 05:15:00","BZN|NL","463.00","N/A"," ","231.10"
"04/03/2016 05:15:00 - 04/03/2016 05:30:00","BZN|NL","492.00","N/A"," ","244.08"
"04/03/2016 05:30:00 - 04/03/2016 05:45:00","BZN|NL","522.00","N/A"," ","211.78"
"04/03/2016 05:45:00 - 04/03/2016 06:00:00","BZN|NL","553.00","N/A"," ","247.03"
"04/03/2016 06:00:00 - 04/03/2016 06:15:00","BZN|NL","585.00","N/A"," ","255.94"
"04/03/2016 06:15:00 - 04/03/2016 06:30:00","BZN|NL","617.00","N/A"," ","262.16"
"04/03/2016 06:30:00 - 04/03/2016 06:45:00","BZN|NL","656.00","N/A"," ","264.96"
"04/03/2016 06:45:00 - 04/03/2016 07:00:00","BZN|NL","689.00","N/A"," ","276.15"
"04/03/2016 07:00:00 - 04/03/2016 07:15:00","BZN|NL","726.00","N/A"," ","269.93"
"04/03/2016 07:15:00 - 04/03/2016 07:30:00","BZN|NL","752.00","N/A"," ","251.53"
"04/03/2016 07:30:00 - 04/03/2016 07:45:00","BZN|NL","765.00","N/A"," ","275.18"
"04/03/2016 07:45:00 - 04/03/2016 08:00:00","BZN|NL","779.00","N/A"," ","275.84"
"04/03/2016 08:00:00 - 04/03/2016 08:15:00","BZN|NL","796.00","N/A"," ","246.35"
"04/03/2016 08:15:00 - 04/03/2016 08:30:00","BZN|NL","810.00","N/A"," ","251.30"
"04/03/2016 08:30:00 - 04/03/2016 08:45:00","BZN|NL","827.00","N/A"," ","265.20"
"04/03/2016 08:45:00 - 04/03/2016 09:00:00","BZN|NL","844.00","N/A"," ","251.49"
"04/03/2016 09:00:00 - 04/03/2016 09:15:00","BZN|NL","860.00","N/A"," ","257.04"
"04/03/2016 09:15:00 - 04/03/2016 09:30:00","BZN|NL","876.00","N/A"," ","261.16"
"04/03/2016 09:30:00 - 04/03/2016 09:45:00","BZN|NL","895.00","N/A"," ","259.52"
"04/03/2016 09:45:00 - 04/03/2016 10:00:00","BZN|NL","912.00","N/A"," ","243.08"
"04/03/2016 10:00:00 - 04/03/2016 10:15:00","BZN|NL","927.00","N/A"," ","240.28"
"04/03/2016 10:15:00 - 04/03/2016 10:30:00","BZN|NL","947.00","N/A"," ","228.86"
"04/03/2016 10:30:00 - 04/03/2016 10:45:00","BZN|NL","964.00","N/A"," ","210.92"
"04/03/2016 10:45:00 - 04/03/2016 11:00:00","BZN|NL","983.00","N/A"," ","188.24"
"04/03/2016 11:00:00 - 04/03/2016 11:15:00","BZN|NL","998.00","N/A"," ","172.52"
"04/03/2016 11:15:00 - 04/03/2016 11:30:00","BZN|NL","1017.00","N/A"," ","169.16"
"04/03/2016 11:30:00 - 04/03/2016 11:45:00","BZN|NL","1035.00","N/A"," ","176.87"
"04/03/2016 11:45:00 - 04/03/2016 12:00:00","BZN|NL","1052.00","N/A"," ","186.00"
"04/03/2016 12:00:00 - 04/03/2016 12:15:00","BZN|NL","1071.00","N/A"," ","180.62"
"04/03/2016 12:15:00 - 04/03/2016 12:30:00","BZN|NL","1090.00","N/A"," ","186.52"
"04/03/2016 12:30:00 - 04/03/2016 12:45:00","BZN|NL","1107.00","N/A"," ","186.58"
"04/03/2016 12:45:00 - 04/03/2016 13:00:00","BZN|NL","1123.00","N/A"," ","179.58"
"04/03/2016 13:00:00 - 04/03/2016 13:15:00","BZN|NL","1140.00","N/A"," ","179.01"
"04/03/2016 13:15:00 - 04/03/2016 13:30:00","BZN|NL","1135.00","N/A"," ","174.58"
"04/03/2016 13:30:00 - 04/03/2016 13:45:00","BZN|NL","1105.00","N/A"," ","170.72"
"04/03/2016 13:45:00 - 04/03/2016 14:00:00","BZN|NL","1073.00","N/A"," ","175.07"
"04/03/2016 14:00:00 - 04/03/2016 14:15:00","BZN|NL","1038.00","N/A"," ","177.42"
"04/03/2016 14:15:00 - 04/03/2016 14:30:00","BZN|NL","1012.00","N/A"," ","174.04"
"04/03/2016 14:30:00 - 04/03/2016 14:45:00","BZN|NL","982.00","N/A"," ","166.08"
"04/03/2016 14:45:00 - 04/03/2016 15:00:00","BZN|NL","953.00","N/A"," ","150.99"
"04/03/2016 15:00:00 - 04/03/2016 15:15:00","BZN|NL","924.00","N/A"," ","148.18"
"04/03/2016 15:15:00 - 04/03/2016 15:30:00","BZN|NL","897.00","N/A"," ","145.14"
"04/03/2016 15:30:00 - 04/03/2016 15:45:00","BZN|NL","873.00","N/A"," ","155.19"
"04/03/2016 15:45:00 - 04/03/2016 16:00:00","BZN|NL","848.00","N/A"," ","157.81"
"04/03/2016 16:00:00 - 04/03/2016 16:15:00","BZN|NL","823.00","N/A"," ","154.07"
"04/03/2016 16:15:00 - 04/03/2016 16:30:00","BZN|NL","801.00","N/A"," ","141.92"
"04/03/2016 16:30:00 - 04/03/2016 16:45:00","BZN|NL","780.00","N/A"," ","117.36"
"04/03/2016 16:45:00 - 04/03/2016 17:00:00","BZN|NL","759.00","N/A"," ","87.17"
"04/03/2016 17:00:00 - 04/03/2016 17:15:00","BZN|NL","736.00","N/A"," ","86.78"
"04/03/2016 17:15:00 - 04/03/2016 17:30:00","BZN|NL","715.00","N/A"," ","80.81"
"04/03/2016 17:30:00 - 04/03/2016 17:45:00","BZN|NL","698.00","N/A"," ","79.79"
"04/03/2016 17:45:00 - 04/03/2016 18:00:00","BZN|NL","678.00","N/A"," ","80.13"
"04/03/2016 18:00:00 - 04/03/2016 18:15:00","BZN|NL","659.00","N/A"," ","74.64"
"04/03/2016 18:15:00 - 04/03/2016 18:30:00","BZN|NL","640.00","N/A"," ","75.71"
"04/03/2016 18:30:00 - 04/03/2016 18:45:00","BZN|NL","625.00","N/A"," ","73.04"
"04/03/2016 18:45:00 - 04/03/2016 19:00:00","BZN|NL","609.00","N/A"," ","69.74"
"04/03/2016 19:00:00 - 04/03/2016 19:15:00","BZN|NL","594.00","N/A"," ","68.30"
"04/03/2016 19:15:00 - 04/03/2016 19:30:00","BZN|NL","571.00","N/A"," ","68.79"
"04/03/2016 19:30:00 - 04/03/2016 19:45:00","BZN|NL","541.00","N/A"," ","71.17"
"04/03/2016 19:45:00 - 04/03/2016 20:00:00","BZN|NL","513.00","N/A"," ","64.11"
"04/03/2016 20:00:00 - 04/03/2016 20:15:00","BZN|NL","482.00","N/A"," ","61.27"
"04/03/2016 20:15:00 - 04/03/2016 20:30:00","BZN|NL","454.00","N/A"," ","49.19"
"04/03/2016 20:30:00 - 04/03/2016 20:45:00","BZN|NL","428.00","N/A"," ","42.67"
"04/03/2016 20:45:00 - 04/03/2016 21:00:00","BZN|NL","403.00","N/A"," ","40.22"
"04/03/2016 21:00:00 - 04/03/2016 21:15:00","BZN|NL","378.00","N/A"," ","36.95"
"04/03/2016 21:15:00 - 04/03/2016 21:30:00","BZN|NL","353.00","N/A"," ","31.88"
"04/03/2016 21:30:00 - 04/03/2016 21:45:00","BZN|NL","332.00","N/A"," ","29.29"
"04/03/2016 21:45:00 - 04/03/2016 22:00:00","BZN|NL","311.00","N/A"," ","27.27"
"04/03/2016 22:00:00 - 04/03/2016 22:15:00","BZN|NL","288.00","N/A"," ","24.15"
"04/03/2016 22:15:00 - 04/03/2016 22:30:00","BZN|NL","270.00","N/A"," ","22.41"
"04/03/2016 22:30:00 - 04/03/2016 22:45:00","BZN|NL","254.00","N/A"," ","20.22"
"04/03/2016 22:45:00 - 04/03/2016 23:00:00","BZN|NL","236.00","N/A"," ","19.60"
"04/03/2016 23:00:00 - 04/03/2016 23:15:00","BZN|NL","218.00","N/A"," ","21.58"
"04/03/2016 23:15:00 - 04/03/2016 23:30:00","BZN|NL","202.00","N/A"," ","20.52"
"04/03/2016 23:30:00 - 04/03/2016 23:45:00","BZN|NL","189.00","N/A"," ","14.98"
"04/03/2016 23:45:00 - 05/03/2016 00:00:00","BZN|NL","176.00","N/A"," ","13.38"
"05/03/2016 00:00:00 - 05/03/2016 00:15:00","BZN|NL","1014.00","N/A"," ","13.58"
"05/03/2016 00:15:00 - 05/03/2016 00:30:00","BZN|NL","1019.56","N/A"," ","15.72"
"05/03/2016 00:30:00 - 05/03/2016 00:45:00","BZN|NL","1021.00","N/A"," ","14.34"
"05/03/2016 00:45:00 - 05/03/2016 01:00:00","BZN|NL","1021.14","N/A"," ","10.62"
"05/03/2016 01:00:00 - 05/03/2016 01:15:00","BZN|NL","1050.10","N/A"," ","8.95"
"05/03/2016 01:15:00 - 05/03/2016 01:30:00","BZN|NL","1034.34","N/A"," ","9.69"
"05/03/2016 01:30:00 - 05/03/2016 01:45:00","BZN|NL","1005.16","N/A"," ","8.86"
"05/03/2016 01:45:00 - 05/03/2016 02:00:00","BZN|NL","1018.31","N/A"," ","9.46"
"05/03/2016 02:00:00 - 05/03/2016 02:15:00","BZN|NL","1034.03","N/A"," ","9.62"
"05/03/2016 02:15:00 - 05/03/2016 02:30:00","BZN|NL","1080.71","N/A"," ","9.56"
"05/03/2016 02:30:00 - 05/03/2016 02:45:00","BZN|NL","1095.40","N/A"," ","8.86"
"05/03/2016 02:45:00 - 05/03/2016 03:00:00","BZN|NL","1111.64","N/A"," ","8.31"
"05/03/2016 03:00:00 - 05/03/2016 03:15:00","BZN|NL","1112.35","N/A"," ","6.29"
"05/03/2016 03:15:00 - 05/03/2016 03:30:00","BZN|NL","1110.87","N/A"," ","5.84"
"05/03/2016 03:30:00 - 05/03/2016 03:45:00","BZN|NL","1105.94","N/A"," ","5.56"
"05/03/2016 03:45:00 - 05/03/2016 04:00:00","BZN|NL","1095.44","N/A"," ","4.83"
"05/03/2016 04:00:00 - 05/03/2016 04:15:00","BZN|NL","1097.90","N/A"," ","5.32"
"05/03/2016 04:15:00 - 05/03/2016 04:30:00","BZN|NL","1107.69","N/A"," ","2.56"
"05/03/2016 04:30:00 - 05/03/2016 04:45:00","BZN|NL","1123.64","N/A"," ","2.00"
"05/03/2016 04:45:00 - 05/03/2016 05:00:00","BZN|NL","1110.72","N/A"," ","2.75"
"05/03/2016 05:00:00 - 05/03/2016 05:15:00","BZN|NL","1061.06","N/A"," ","4.00"
"05/03/2016 05:15:00 - 05/03/2016 05:30:00","BZN|NL","989.74","N/A"," ","3.75"
"05/03/2016 05:30:00 - 05/03/2016 05:45:00","BZN|NL","1036.68","N/A"," ","3.25"
"05/03/2016 05:45:00 - 05/03/2016 06:00:00","BZN|NL","1046.16","N/A"," ","2.76"
"05/03/2016 06:00:00 - 05/03/2016 06:15:00","BZN|NL","958.22","N/A"," ","6.05"
"05/03/2016 06:15:00 - 05/03/2016 06:30:00","BZN|NL","967.03","N/A"," ","7.54"
"05/03/2016 06:30:00 - 05/03/2016 06:45:00","BZN|NL","979.07","N/A"," ","7.30"
"05/03/2016 06:45:00 - 05/03/2016 07:00:00","BZN|NL","980.14","N/A"," ","8.72"
"05/03/2016 07:00:00 - 05/03/2016 07:15:00","BZN|NL","979.43","N/A"," ","7.42"
"05/03/2016 07:15:00 - 05/03/2016 07:30:00","BZN|NL","990.91","N/A"," ","6.30"
"05/03/2016 07:30:00 - 05/03/2016 07:45:00","BZN|NL","963.90","N/A"," ","4.71"
"05/03/2016 07:45:00 - 05/03/2016 08:00:00","BZN|NL","970.38","N/A"," ","4.09"
"05/03/2016 08:00:00 - 05/03/2016 08:15:00","BZN|NL","943.26","N/A"," ","2.69"
"05/03/2016 08:15:00 - 05/03/2016 08:30:00","BZN|NL","966.90","N/A"," ","2.25"
"05/03/2016 08:30:00 - 05/03/2016 08:45:00","BZN|NL","924.97","N/A"," ","0.52"
"05/03/2016 08:45:00 - 05/03/2016 09:00:00","BZN|NL","908.73","N/A"," ","0.29"
"05/03/2016 09:00:00 - 05/03/2016 09:15:00","BZN|NL","878.37","N/A"," ","0.74"
"05/03/2016 09:15:00 - 05/03/2016 09:30:00","BZN|NL","840.33","N/A"," ","1.49"
"05/03/2016 09:30:00 - 05/03/2016 09:45:00","BZN|NL","795.37","N/A"," ","1.74"
"05/03/2016 09:45:00 - 05/03/2016 10:00:00","BZN|NL","766.70","N/A"," ","0.74"
"05/03/2016 10:00:00 - 05/03/2016 10:15:00","BZN|NL","778.61","N/A"," ","0.56"
"05/03/2016 10:15:00 - 05/03/2016 10:30:00","BZN|NL","788.33","N/A"," ","1.84"
"05/03/2016 10:30:00 - 05/03/2016 10:45:00","BZN|NL","795.69","N/A"," ","2.11"
"05/03/2016 10:45:00 - 05/03/2016 11:00:00","BZN|NL","825.01","N/A"," ","0.80"
"05/03/2016 11:00:00 - 05/03/2016 11:15:00","BZN|NL","850.93","N/A"," ","0.32"
"05/03/2016 11:15:00 - 05/03/2016 11:30:00","BZN|NL","869.37","N/A"," ","0.40"
"05/03/2016 11:30:00 - 05/03/2016 11:45:00","BZN|NL","907.83","N/A"," ","0.45"
"05/03/2016 11:45:00 - 05/03/2016 12:00:00","BZN|NL","938.54","N/A"," ","1.30"
"05/03/2016 12:00:00 - 05/03/2016 12:15:00","BZN|NL","980.68","N/A"," ","1.43"
"05/03/2016 12:15:00 - 05/03/2016 12:30:00","BZN|NL","1032.67","N/A"," ","2.76"
"05/03/2016 12:30:00 - 05/03/2016 12:45:00","BZN|NL","1079.11","N/A"," ","1.92"
"05/03/2016 12:45:00 - 05/03/2016 13:00:00","BZN|NL","1116.00","N/A"," ","1.27"
"05/03/2016 13:00:00 - 05/03/2016 13:15:00","BZN|NL","1153.94","N/A"," ","1.48"
"05/03/2016 13:15:00 - 05/03/2016 13:30:00","BZN|NL","1191.55","N/A"," ","0.60"
"05/03/2016 13:30:00 - 05/03/2016 13:45:00","BZN|NL","1211.74","N/A"," ","1.56"
"05/03/2016 13:45:00 - 05/03/2016 14:00:00","BZN|NL","1239.55","N/A"," ","2.43"
"05/03/2016 14:00:00 - 05/03/2016 14:15:00","BZN|NL","1297.76","N/A"," ","2.50"
"05/03/2016 14:15:00 - 05/03/2016 14:30:00","BZN|NL","1326.13","N/A"," ","2.21"
"05/03/2016 14:30:00 - 05/03/2016 14:45:00","BZN|NL","1349.82","N/A"," ","1.97"
"05/03/2016 14:45:00 - 05/03/2016 15:00:00","BZN|NL","1375.29","N/A"," ","1.96"
"05/03/2016 15:00:00 - 05/03/2016 15:15:00","BZN|NL","1432.20","N/A"," ","1.28"
"05/03/2016 15:15:00 - 05/03/2016 15:30:00","BZN|NL","1474.07","N/A"," ","1.40"
"05/03/2016 15:30:00 - 05/03/2016 15:45:00","BZN|NL","1540.63","N/A"," ","1.98"
"05/03/2016 15:45:00 - 05/03/2016 16:00:00","BZN|NL","1537.72","N/A"," ","2.71"
"05/03/2016 16:00:00 - 05/03/2016 16:15:00","BZN|NL","1499.02","N/A"," ","2.56"
"05/03/2016 16:15:00 - 05/03/2016 16:30:00","BZN|NL","1486.04","N/A"," ","2.04"
"05/03/2016 16:30:00 - 05/03/2016 16:45:00","BZN|NL","1456.43","N/A"," ","2.19"
"05/03/2016 16:45:00 - 05/03/2016 17:00:00","BZN|NL","1404.35","N/A"," ","1.48"
"05/03/2016 17:00:00 - 05/03/2016 17:15:00","BZN|NL","1363.22","N/A"," ","1.00"
"05/03/2016 17:15:00 - 05/03/2016 17:30:00","BZN|NL","1367.23","N/A"," ","3.09"
"05/03/2016 17:30:00 - 05/03/2016 17:45:00","BZN|NL","1372.01","N/A"," ","7.35"
"05/03/2016 17:45:00 - 05/03/2016 18:00:00","BZN|NL","1354.14","N/A"," ","6.16"
"05/03/2016 18:00:00 - 05/03/2016 18:15:00","BZN|NL","1325.36","N/A"," ","3.68"
"05/03/2016 18:15:00 - 05/03/2016 18:30:00","BZN|NL","1326.57","N/A"," ","2.76"
"05/03/2016 18:30:00 - 05/03/2016 18:45:00","BZN|NL","1378.33","N/A"," ","2.41"
"05/03/2016 18:45:00 - 05/03/2016 19:00:00","BZN|NL","1392.61","N/A"," ","2.12"
"05/03/2016 19:00:00 - 05/03/2016 19:15:00","BZN|NL","1383.58","N/A"," ","1.93"
"05/03/2016 19:15:00 - 05/03/2016 19:30:00","BZN|NL","1419.44","N/A"," ","4.30"
"05/03/2016 19:30:00 - 05/03/2016 19:45:00","BZN|NL","1508.59","N/A"," ","5.88"
"05/03/2016 19:45:00 - 05/03/2016 20:00:00","BZN|NL","1491.64","N/A"," ","5.23"
"05/03/2016 20:00:00 - 05/03/2016 20:15:00","BZN|NL","1577.69","N/A"," ","3.68"
"05/03/2016 20:15:00 - 05/03/2016 20:30:00","BZN|NL","1611.97","N/A"," ","3.28"
"05/03/2016 20:30:00 - 05/03/2016 20:45:00","BZN|NL","1543.43","N/A"," ","1.12"
"05/03/2016 20:45:00 - 05/03/2016 21:00:00","BZN|NL","1627.34","N/A"," ","1.20"
"05/03/2016 21:00:00 - 05/03/2016 21:15:00","BZN|NL","1621.70","N/A"," ","1.60"
"05/03/2016 21:15:00 - 05/03/2016 21:30:00","BZN|NL","1571.49","N/A"," ","1.18"
"05/03/2016 21:30:00 - 05/03/2016 21:45:00","BZN|NL","1514.54","N/A"," ","2.72"
"05/03/2016 21:45:00 - 05/03/2016 22:00:00","BZN|NL","1562.10","N/A"," ","3.19"
"05/03/2016 22:00:00 - 05/03/2016 22:15:00","BZN|NL","1595.84","N/A"," ","1.19"
"05/03/2016 22:15:00 - 05/03/2016 22:30:00","BZN|NL","1579.46","N/A"," ","2.35"
"05/03/2016 22:30:00 - 05/03/2016 22:45:00","BZN|NL","1588.54","N/A"," ","3.29"
"05/03/2016 22:45:00 - 05/03/2016 23:00:00","BZN|NL","1587.12","N/A"," ","2.50"
"05/03/2016 23:00:00 - 05/03/2016 23:15:00","BZN|NL","1554.23","N/A"," ","2.24"
"05/03/2016 23:15:00 - 05/03/2016 23:30:00","BZN|NL","1606.97","N/A"," ","4.41"
"05/03/2016 23:30:00 - 05/03/2016 23:45:00","BZN|NL","1616.83","N/A"," ","8.32"
"05/03/2016 23:45:00 - 06/03/2016 00:00:00","BZN|NL","1530.52","N/A"," ","8.00"
"06/03/2016 00:00:00 - 06/03/2016 00:15:00","BZN|NL","1523.17","N/A"," ","7.71"
"06/03/2016 00:15:00 - 06/03/2016 00:30:00","BZN|NL","1515.69","N/A"," ","7.81"
"06/03/2016 00:30:00 - 06/03/2016 00:45:00","BZN|NL","1445.65","N/A"," ","9.04"
"06/03/2016 00:45:00 - 06/03/2016 01:00:00","BZN|NL","1400.12","N/A"," ","11.20"
"06/03/2016 01:00:00 - 06/03/2016 01:15:00","BZN|NL","1345.49","N/A"," ","11.39"
"06/03/2016 01:15:00 - 06/03/2016 01:30:00","BZN|NL","1355.68","N/A"," ","14.13"
"06/03/2016 01:30:00 - 06/03/2016 01:45:00","BZN|NL","1371.36","N/A"," ","19.79"
"06/03/2016 01:45:00 - 06/03/2016 02:00:00","BZN|NL","1375.29","N/A"," ","22.67"
"06/03/2016 02:00:00 - 06/03/2016 02:15:00","BZN|NL","1368.41","N/A"," ","21.94"
"06/03/2016 02:15:00 - 06/03/2016 02:30:00","BZN|NL","1356.01","N/A"," ","22.24"
"06/03/2016 02:30:00 - 06/03/2016 02:45:00","BZN|NL","1350.91","N/A"," ","19.95"
"06/03/2016 02:45:00 - 06/03/2016 03:00:00","BZN|NL","1311.07","N/A"," ","14.53"
"06/03/2016 03:00:00 - 06/03/2016 03:15:00","BZN|NL","1279.09","N/A"," ","8.52"
"06/03/2016 03:15:00 - 06/03/2016 03:30:00","BZN|NL","1233.76","N/A"," ","8.90"
"06/03/2016 03:30:00 - 06/03/2016 03:45:00","BZN|NL","1217.47","N/A"," ","8.36"
"06/03/2016 03:45:00 - 06/03/2016 04:00:00","BZN|NL","1222.30","N/A"," ","3.44"
"06/03/2016 04:00:00 - 06/03/2016 04:15:00","BZN|NL","1191.28","N/A"," ","1.64"
"06/03/2016 04:15:00 - 06/03/2016 04:30:00","BZN|NL","1155.80","N/A"," ","2.49"
"06/03/2016 04:30:00 - 06/03/2016 04:45:00","BZN|NL","1154.15","N/A"," ","3.02"
"06/03/2016 04:45:00 - 06/03/2016 05:00:00","BZN|NL","1175.74","N/A"," ","2.41"
"06/03/2016 05:00:00 - 06/03/2016 05:15:00","BZN|NL","1176.96","N/A"," ","2.04"
"06/03/2016 05:15:00 - 06/03/2016 05:30:00","BZN|NL","1182.45","N/A"," ","2.87"
"06/03/2016 05:30:00 - 06/03/2016 05:45:00","BZN|NL","1157.18","N/A"," ","1.76"
"06/03/2016 05:45:00 - 06/03/2016 06:00:00","BZN|NL","1132.00","N/A"," ","1.79"
"06/03/2016 06:00:00 - 06/03/2016 06:15:00","BZN|NL","1115.51","N/A"," ","1.77"
"06/03/2016 06:15:00 - 06/03/2016 06:30:00","BZN|NL","1088.23","N/A"," ","2.31"
"06/03/2016 06:30:00 - 06/03/2016 06:45:00","BZN|NL","1078.55","N/A"," ","2.92"
"06/03/2016 06:45:00 - 06/03/2016 07:00:00","BZN|NL","1051.29","N/A"," ","5.49"
