"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/02/2015 23:30:00 - 02/02/2015 23:45:00","BZN|NL","255.00","N/A"," ","36.64"
"02/02/2015 23:45:00 - 03/02/2015 00:00:00","BZN|NL","249.00","N/A"," ","22.08"
"03/02/2015 00:00:00 - 03/02/2015 00:15:00","BZN|NL","188.00","N/A"," ","29.92"
"03/02/2015 00:15:00 - 03/02/2015 00:30:00","BZN|NL","182.00","N/A"," ","45.39"
"03/02/2015 00:30:00 - 03/02/2015 00:45:00","BZN|NL","176.00","N/A"," ","48.33"
"03/02/2015 00:45:00 - 03/02/2015 01:00:00","BZN|NL","170.00","N/A"," ","29.05"
"03/02/2015 01:00:00 - 03/02/2015 01:15:00","BZN|NL","164.00","N/A"," ","32.89"
"03/02/2015 01:15:00 - 03/02/2015 01:30:00","BZN|NL","159.00","N/A"," ","44.07"
"03/02/2015 01:30:00 - 03/02/2015 01:45:00","BZN|NL","155.00","N/A"," ","41.94"
"03/02/2015 01:45:00 - 03/02/2015 02:00:00","BZN|NL","151.00","N/A"," ","30.77"
"03/02/2015 02:00:00 - 03/02/2015 02:15:00","BZN|NL","147.00","N/A"," ","28.96"
"03/02/2015 02:15:00 - 03/02/2015 02:30:00","BZN|NL","143.00","N/A"," ","43.29"
"03/02/2015 02:30:00 - 03/02/2015 02:45:00","BZN|NL","138.00","N/A"," ","41.92"
"03/02/2015 02:45:00 - 03/02/2015 03:00:00","BZN|NL","133.00","N/A"," ","44.87"
"03/02/2015 03:00:00 - 03/02/2015 03:15:00","BZN|NL","129.00","N/A"," ","41.84"
"03/02/2015 03:15:00 - 03/02/2015 03:30:00","BZN|NL","125.00","N/A"," ","61.97"
"03/02/2015 03:30:00 - 03/02/2015 03:45:00","BZN|NL","121.00","N/A"," ","29.83"
"03/02/2015 03:45:00 - 03/02/2015 04:00:00","BZN|NL","118.00","N/A"," ","30.36"
"03/02/2015 04:00:00 - 03/02/2015 04:15:00","BZN|NL","114.00","N/A"," ","44.06"
"03/02/2015 04:15:00 - 03/02/2015 04:30:00","BZN|NL","112.00","N/A"," ","44.15"
"03/02/2015 04:30:00 - 03/02/2015 04:45:00","BZN|NL","110.00","N/A"," ","42.46"
"03/02/2015 04:45:00 - 03/02/2015 05:00:00","BZN|NL","109.00","N/A"," ","62.97"
"03/02/2015 05:00:00 - 03/02/2015 05:15:00","BZN|NL","107.00","N/A"," ","56.31"
"03/02/2015 05:15:00 - 03/02/2015 05:30:00","BZN|NL","105.00","N/A"," ","39.41"
"03/02/2015 05:30:00 - 03/02/2015 05:45:00","BZN|NL","102.00","N/A"," ","48.93"
"03/02/2015 05:45:00 - 03/02/2015 06:00:00","BZN|NL","100.00","N/A"," ","55.86"
"03/02/2015 06:00:00 - 03/02/2015 06:15:00","BZN|NL","98.00","N/A"," ","41.93"
"03/02/2015 06:15:00 - 03/02/2015 06:30:00","BZN|NL","95.00","N/A"," ","36.34"
"03/02/2015 06:30:00 - 03/02/2015 06:45:00","BZN|NL","93.00","N/A"," ","34.88"
"03/02/2015 06:45:00 - 03/02/2015 07:00:00","BZN|NL","90.00","N/A"," ","36.64"
"03/02/2015 07:00:00 - 03/02/2015 07:15:00","BZN|NL","87.00","N/A"," ","32.01"
"03/02/2015 07:15:00 - 03/02/2015 07:30:00","BZN|NL","83.00","N/A"," ","27.84"
"03/02/2015 07:30:00 - 03/02/2015 07:45:00","BZN|NL","78.00","N/A"," ","20.56"
"03/02/2015 07:45:00 - 03/02/2015 08:00:00","BZN|NL","73.00","N/A"," ","16.62"
"03/02/2015 08:00:00 - 03/02/2015 08:15:00","BZN|NL","68.00","N/A"," ","13.71"
"03/02/2015 08:15:00 - 03/02/2015 08:30:00","BZN|NL","64.00","N/A"," ","12.32"
"03/02/2015 08:30:00 - 03/02/2015 08:45:00","BZN|NL","60.00","N/A"," ","12.76"
"03/02/2015 08:45:00 - 03/02/2015 09:00:00","BZN|NL","56.00","N/A"," ","12.83"
"03/02/2015 09:00:00 - 03/02/2015 09:15:00","BZN|NL","52.00","N/A"," ","10.16"
"03/02/2015 09:15:00 - 03/02/2015 09:30:00","BZN|NL","48.00","N/A"," ","8.51"
"03/02/2015 09:30:00 - 03/02/2015 09:45:00","BZN|NL","43.00","N/A"," ","6.27"
"03/02/2015 09:45:00 - 03/02/2015 10:00:00","BZN|NL","38.00","N/A"," ","6.87"
"03/02/2015 10:00:00 - 03/02/2015 10:15:00","BZN|NL","33.00","N/A"," ","9.12"
"03/02/2015 10:15:00 - 03/02/2015 10:30:00","BZN|NL","30.00","N/A"," ","8.10"
"03/02/2015 10:30:00 - 03/02/2015 10:45:00","BZN|NL","26.00","N/A"," ","6.45"
"03/02/2015 10:45:00 - 03/02/2015 11:00:00","BZN|NL","23.00","N/A"," ","5.86"
"03/02/2015 11:00:00 - 03/02/2015 11:15:00","BZN|NL","19.00","N/A"," ","6.02"
"03/02/2015 11:15:00 - 03/02/2015 11:30:00","BZN|NL","17.00","N/A"," ","6.49"
"03/02/2015 11:30:00 - 03/02/2015 11:45:00","BZN|NL","14.00","N/A"," ","8.28"
"03/02/2015 11:45:00 - 03/02/2015 12:00:00","BZN|NL","12.00","N/A"," ","9.84"
"03/02/2015 12:00:00 - 03/02/2015 12:15:00","BZN|NL","10.00","N/A"," ","11.42"
"03/02/2015 12:15:00 - 03/02/2015 12:30:00","BZN|NL","8.00","N/A"," ","12.26"
"03/02/2015 12:30:00 - 03/02/2015 12:45:00","BZN|NL","6.00","N/A"," ","11.33"
"03/02/2015 12:45:00 - 03/02/2015 13:00:00","BZN|NL","4.00","N/A"," ","8.40"
"03/02/2015 13:00:00 - 03/02/2015 13:15:00","BZN|NL","2.00","N/A"," ","7.37"
"03/02/2015 13:15:00 - 03/02/2015 13:30:00","BZN|NL","2.00","N/A"," ","6.38"
"03/02/2015 13:30:00 - 03/02/2015 13:45:00","BZN|NL","4.00","N/A"," ","7.41"
"03/02/2015 13:45:00 - 03/02/2015 14:00:00","BZN|NL","5.00","N/A"," ","7.28"
"03/02/2015 14:00:00 - 03/02/2015 14:15:00","BZN|NL","6.00","N/A"," ","4.65"
"03/02/2015 14:15:00 - 03/02/2015 14:30:00","BZN|NL","7.00","N/A"," ","7.46"
"03/02/2015 14:30:00 - 03/02/2015 14:45:00","BZN|NL","8.00","N/A"," ","16.52"
"03/02/2015 14:45:00 - 03/02/2015 15:00:00","BZN|NL","9.00","N/A"," ","31.10"
"03/02/2015 15:00:00 - 03/02/2015 15:15:00","BZN|NL","10.00","N/A"," ","57.20"
"03/02/2015 15:15:00 - 03/02/2015 15:30:00","BZN|NL","12.00","N/A"," ","52.79"
"03/02/2015 15:30:00 - 03/02/2015 15:45:00","BZN|NL","14.00","N/A"," ","57.59"
"03/02/2015 15:45:00 - 03/02/2015 16:00:00","BZN|NL","16.00","N/A"," ","43.16"
"03/02/2015 16:00:00 - 03/02/2015 16:15:00","BZN|NL","17.00","N/A"," ","51.05"
"03/02/2015 16:15:00 - 03/02/2015 16:30:00","BZN|NL","23.00","N/A"," ","72.65"
"03/02/2015 16:30:00 - 03/02/2015 16:45:00","BZN|NL","29.00","N/A"," ","68.31"
"03/02/2015 16:45:00 - 03/02/2015 17:00:00","BZN|NL","35.00","N/A"," ","59.40"
"03/02/2015 17:00:00 - 03/02/2015 17:15:00","BZN|NL","40.00","N/A"," ","56.53"
"03/02/2015 17:15:00 - 03/02/2015 17:30:00","BZN|NL","46.00","N/A"," ","53.75"
"03/02/2015 17:30:00 - 03/02/2015 17:45:00","BZN|NL","52.00","N/A"," ","51.64"
"03/02/2015 17:45:00 - 03/02/2015 18:00:00","BZN|NL","57.00","N/A"," ","47.75"
"03/02/2015 18:00:00 - 03/02/2015 18:15:00","BZN|NL","63.00","N/A"," ","51.82"
"03/02/2015 18:15:00 - 03/02/2015 18:30:00","BZN|NL","68.00","N/A"," ","63.34"
"03/02/2015 18:30:00 - 03/02/2015 18:45:00","BZN|NL","74.00","N/A"," ","99.44"
"03/02/2015 18:45:00 - 03/02/2015 19:00:00","BZN|NL","80.00","N/A"," ","104.29"
"03/02/2015 19:00:00 - 03/02/2015 19:15:00","BZN|NL","86.00","N/A"," ","102.98"
"03/02/2015 19:15:00 - 03/02/2015 19:30:00","BZN|NL","93.00","N/A"," ","87.57"
"03/02/2015 19:30:00 - 03/02/2015 19:45:00","BZN|NL","101.00","N/A"," ","80.44"
"03/02/2015 19:45:00 - 03/02/2015 20:00:00","BZN|NL","109.00","N/A"," ","77.16"
"03/02/2015 20:00:00 - 03/02/2015 20:15:00","BZN|NL","117.00","N/A"," ","69.12"
"03/02/2015 20:15:00 - 03/02/2015 20:30:00","BZN|NL","125.00","N/A"," ","53.36"
"03/02/2015 20:30:00 - 03/02/2015 20:45:00","BZN|NL","133.00","N/A"," ","56.84"
"03/02/2015 20:45:00 - 03/02/2015 21:00:00","BZN|NL","140.00","N/A"," ","46.18"
"03/02/2015 21:00:00 - 03/02/2015 21:15:00","BZN|NL","148.00","N/A"," ","30.34"
"03/02/2015 21:15:00 - 03/02/2015 21:30:00","BZN|NL","156.00","N/A"," ","25.30"
"03/02/2015 21:30:00 - 03/02/2015 21:45:00","BZN|NL","165.00","N/A"," ","29.20"
"03/02/2015 21:45:00 - 03/02/2015 22:00:00","BZN|NL","173.00","N/A"," ","28.52"
"03/02/2015 22:00:00 - 03/02/2015 22:15:00","BZN|NL","182.00","N/A"," ","25.12"
"03/02/2015 22:15:00 - 03/02/2015 22:30:00","BZN|NL","192.00","N/A"," ","22.42"
"03/02/2015 22:30:00 - 03/02/2015 22:45:00","BZN|NL","201.00","N/A"," ","17.82"
"03/02/2015 22:45:00 - 03/02/2015 23:00:00","BZN|NL","211.00","N/A"," ","16.10"
"03/02/2015 23:00:00 - 03/02/2015 23:15:00","BZN|NL","221.00","N/A"," ","12.23"
"03/02/2015 23:15:00 - 03/02/2015 23:30:00","BZN|NL","230.00","N/A"," ","14.08"
"03/02/2015 23:30:00 - 03/02/2015 23:45:00","BZN|NL","239.00","N/A"," ","12.96"
"03/02/2015 23:45:00 - 04/02/2015 00:00:00","BZN|NL","247.00","N/A"," ","12.64"
"04/02/2015 00:00:00 - 04/02/2015 00:15:00","BZN|NL","311.00","N/A"," ","11.82"
"04/02/2015 00:15:00 - 04/02/2015 00:30:00","BZN|NL","327.00","N/A"," ","10.70"
"04/02/2015 00:30:00 - 04/02/2015 00:45:00","BZN|NL","342.00","N/A"," ","8.05"
"04/02/2015 00:45:00 - 04/02/2015 01:00:00","BZN|NL","357.00","N/A"," ","6.04"
"04/02/2015 01:00:00 - 04/02/2015 01:15:00","BZN|NL","373.00","N/A"," ","3.64"
"04/02/2015 01:15:00 - 04/02/2015 01:30:00","BZN|NL","366.00","N/A"," ","4.28"
"04/02/2015 01:30:00 - 04/02/2015 01:45:00","BZN|NL","359.00","N/A"," ","5.65"
"04/02/2015 01:45:00 - 04/02/2015 02:00:00","BZN|NL","352.00","N/A"," ","6.39"
"04/02/2015 02:00:00 - 04/02/2015 02:15:00","BZN|NL","346.00","N/A"," ","6.72"
"04/02/2015 02:15:00 - 04/02/2015 02:30:00","BZN|NL","338.00","N/A"," ","5.54"
"04/02/2015 02:30:00 - 04/02/2015 02:45:00","BZN|NL","332.00","N/A"," ","7.40"
"04/02/2015 02:45:00 - 04/02/2015 03:00:00","BZN|NL","325.00","N/A"," ","10.22"
"04/02/2015 03:00:00 - 04/02/2015 03:15:00","BZN|NL","317.00","N/A"," ","11.38"
"04/02/2015 03:15:00 - 04/02/2015 03:30:00","BZN|NL","312.00","N/A"," ","8.72"
"04/02/2015 03:30:00 - 04/02/2015 03:45:00","BZN|NL","307.00","N/A"," ","6.86"
"04/02/2015 03:45:00 - 04/02/2015 04:00:00","BZN|NL","302.00","N/A"," ","6.78"
"04/02/2015 04:00:00 - 04/02/2015 04:15:00","BZN|NL","297.00","N/A"," ","6.17"
"04/02/2015 04:15:00 - 04/02/2015 04:30:00","BZN|NL","287.00","N/A"," ","7.74"
"04/02/2015 04:30:00 - 04/02/2015 04:45:00","BZN|NL","277.00","N/A"," ","11.99"
"04/02/2015 04:45:00 - 04/02/2015 05:00:00","BZN|NL","267.00","N/A"," ","15.27"
"04/02/2015 05:00:00 - 04/02/2015 05:15:00","BZN|NL","256.00","N/A"," ","15.73"
"04/02/2015 05:15:00 - 04/02/2015 05:30:00","BZN|NL","244.00","N/A"," ","15.14"
"04/02/2015 05:30:00 - 04/02/2015 05:45:00","BZN|NL","232.00","N/A"," ","17.43"
"04/02/2015 05:45:00 - 04/02/2015 06:00:00","BZN|NL","220.00","N/A"," ","20.90"
"04/02/2015 06:00:00 - 04/02/2015 06:15:00","BZN|NL","208.00","N/A"," ","22.10"
"04/02/2015 06:15:00 - 04/02/2015 06:30:00","BZN|NL","195.00","N/A"," ","24.12"
"04/02/2015 06:30:00 - 04/02/2015 06:45:00","BZN|NL","183.00","N/A"," ","24.98"
"04/02/2015 06:45:00 - 04/02/2015 07:00:00","BZN|NL","170.00","N/A"," ","22.62"
"04/02/2015 07:00:00 - 04/02/2015 07:15:00","BZN|NL","158.00","N/A"," ","21.35"
"04/02/2015 07:15:00 - 04/02/2015 07:30:00","BZN|NL","153.00","N/A"," ","20.85"
"04/02/2015 07:30:00 - 04/02/2015 07:45:00","BZN|NL","148.00","N/A"," ","27.56"
"04/02/2015 07:45:00 - 04/02/2015 08:00:00","BZN|NL","144.00","N/A"," ","30.36"
"04/02/2015 08:00:00 - 04/02/2015 08:15:00","BZN|NL","139.00","N/A"," ","26.51"
"04/02/2015 08:15:00 - 04/02/2015 08:30:00","BZN|NL","134.00","N/A"," ","22.98"
"04/02/2015 08:30:00 - 04/02/2015 08:45:00","BZN|NL","129.00","N/A"," ","14.24"
"04/02/2015 08:45:00 - 04/02/2015 09:00:00","BZN|NL","124.00","N/A"," ","13.36"
"04/02/2015 09:00:00 - 04/02/2015 09:15:00","BZN|NL","120.00","N/A"," ","15.37"
"04/02/2015 09:15:00 - 04/02/2015 09:30:00","BZN|NL","116.00","N/A"," ","16.59"
"04/02/2015 09:30:00 - 04/02/2015 09:45:00","BZN|NL","112.00","N/A"," ","7.90"
"04/02/2015 09:45:00 - 04/02/2015 10:00:00","BZN|NL","109.00","N/A"," ","4.05"
"04/02/2015 10:00:00 - 04/02/2015 10:15:00","BZN|NL","105.00","N/A"," ","3.20"
"04/02/2015 10:15:00 - 04/02/2015 10:30:00","BZN|NL","101.00","N/A"," ","2.97"
"04/02/2015 10:30:00 - 04/02/2015 10:45:00","BZN|NL","97.00","N/A"," ","3.79"
"04/02/2015 10:45:00 - 04/02/2015 11:00:00","BZN|NL","93.00","N/A"," ","2.86"
"04/02/2015 11:00:00 - 04/02/2015 11:15:00","BZN|NL","89.00","N/A"," ","2.50"
"04/02/2015 11:15:00 - 04/02/2015 11:30:00","BZN|NL","85.00","N/A"," ","1.86"
"04/02/2015 11:30:00 - 04/02/2015 11:45:00","BZN|NL","82.00","N/A"," ","3.22"
"04/02/2015 11:45:00 - 04/02/2015 12:00:00","BZN|NL","79.00","N/A"," ","6.11"
"04/02/2015 12:00:00 - 04/02/2015 12:15:00","BZN|NL","76.00","N/A"," ","6.23"
"04/02/2015 12:15:00 - 04/02/2015 12:30:00","BZN|NL","73.00","N/A"," ","10.51"
"04/02/2015 12:30:00 - 04/02/2015 12:45:00","BZN|NL","70.00","N/A"," ","13.32"
"04/02/2015 12:45:00 - 04/02/2015 13:00:00","BZN|NL","67.00","N/A"," ","14.12"
"04/02/2015 13:00:00 - 04/02/2015 13:15:00","BZN|NL","64.00","N/A"," ","15.15"
"04/02/2015 13:15:00 - 04/02/2015 13:30:00","BZN|NL","67.00","N/A"," ","14.85"
"04/02/2015 13:30:00 - 04/02/2015 13:45:00","BZN|NL","71.00","N/A"," ","16.46"
"04/02/2015 13:45:00 - 04/02/2015 14:00:00","BZN|NL","74.00","N/A"," ","19.80"
"04/02/2015 14:00:00 - 04/02/2015 14:15:00","BZN|NL","78.00","N/A"," ","19.97"
"04/02/2015 14:15:00 - 04/02/2015 14:30:00","BZN|NL","82.00","N/A"," ","21.93"
"04/02/2015 14:30:00 - 04/02/2015 14:45:00","BZN|NL","86.00","N/A"," ","27.61"
"04/02/2015 14:45:00 - 04/02/2015 15:00:00","BZN|NL","90.00","N/A"," ","20.74"
"04/02/2015 15:00:00 - 04/02/2015 15:15:00","BZN|NL","94.00","N/A"," ","27.02"
"04/02/2015 15:15:00 - 04/02/2015 15:30:00","BZN|NL","99.00","N/A"," ","27.58"
"04/02/2015 15:30:00 - 04/02/2015 15:45:00","BZN|NL","103.00","N/A"," ","24.73"
"04/02/2015 15:45:00 - 04/02/2015 16:00:00","BZN|NL","107.00","N/A"," ","18.82"
"04/02/2015 16:00:00 - 04/02/2015 16:15:00","BZN|NL","111.00","N/A"," ","15.18"
"04/02/2015 16:15:00 - 04/02/2015 16:30:00","BZN|NL","118.00","N/A"," ","18.40"
"04/02/2015 16:30:00 - 04/02/2015 16:45:00","BZN|NL","124.00","N/A"," ","22.11"
"04/02/2015 16:45:00 - 04/02/2015 17:00:00","BZN|NL","130.00","N/A"," ","22.58"
"04/02/2015 17:00:00 - 04/02/2015 17:15:00","BZN|NL","137.00","N/A"," ","17.70"
"04/02/2015 17:15:00 - 04/02/2015 17:30:00","BZN|NL","144.00","N/A"," ","14.14"
"04/02/2015 17:30:00 - 04/02/2015 17:45:00","BZN|NL","152.00","N/A"," ","16.33"
"04/02/2015 17:45:00 - 04/02/2015 18:00:00","BZN|NL","159.00","N/A"," ","18.58"
"04/02/2015 18:00:00 - 04/02/2015 18:15:00","BZN|NL","167.00","N/A"," ","17.66"
"04/02/2015 18:15:00 - 04/02/2015 18:30:00","BZN|NL","175.00","N/A"," ","18.19"
"04/02/2015 18:30:00 - 04/02/2015 18:45:00","BZN|NL","183.00","N/A"," ","17.87"
"04/02/2015 18:45:00 - 04/02/2015 19:00:00","BZN|NL","191.00","N/A"," ","18.70"
"04/02/2015 19:00:00 - 04/02/2015 19:15:00","BZN|NL","199.00","N/A"," ","15.99"
"04/02/2015 19:15:00 - 04/02/2015 19:30:00","BZN|NL","203.00","N/A"," ","16.93"
"04/02/2015 19:30:00 - 04/02/2015 19:45:00","BZN|NL","208.00","N/A"," ","16.65"
"04/02/2015 19:45:00 - 04/02/2015 20:00:00","BZN|NL","213.00","N/A"," ","15.31"
"04/02/2015 20:00:00 - 04/02/2015 20:15:00","BZN|NL","217.00","N/A"," ","15.65"
"04/02/2015 20:15:00 - 04/02/2015 20:30:00","BZN|NL","221.00","N/A"," ","13.55"
"04/02/2015 20:30:00 - 04/02/2015 20:45:00","BZN|NL","224.00","N/A"," ","8.96"
"04/02/2015 20:45:00 - 04/02/2015 21:00:00","BZN|NL","227.00","N/A"," ","8.17"
"04/02/2015 21:00:00 - 04/02/2015 21:15:00","BZN|NL","230.00","N/A"," ","5.39"
"04/02/2015 21:15:00 - 04/02/2015 21:30:00","BZN|NL","233.00","N/A"," ","2.42"
"04/02/2015 21:30:00 - 04/02/2015 21:45:00","BZN|NL","236.00","N/A"," ","1.93"
"04/02/2015 21:45:00 - 04/02/2015 22:00:00","BZN|NL","239.00","N/A"," ","1.88"
"04/02/2015 22:00:00 - 04/02/2015 22:15:00","BZN|NL","241.00","N/A"," ","1.60"
"04/02/2015 22:15:00 - 04/02/2015 22:30:00","BZN|NL","234.00","N/A"," ","2.15"
"04/02/2015 22:30:00 - 04/02/2015 22:45:00","BZN|NL","227.00","N/A"," ","2.81"
"04/02/2015 22:45:00 - 04/02/2015 23:00:00","BZN|NL","220.00","N/A"," ","2.88"
"04/02/2015 23:00:00 - 04/02/2015 23:15:00","BZN|NL","213.00","N/A"," ","2.17"
"04/02/2015 23:15:00 - 04/02/2015 23:30:00","BZN|NL","206.00","N/A"," ","2.74"
"04/02/2015 23:30:00 - 04/02/2015 23:45:00","BZN|NL","198.00","N/A"," ","4.56"
"04/02/2015 23:45:00 - 05/02/2015 00:00:00","BZN|NL","191.00","N/A"," ","6.52"
"05/02/2015 00:00:00 - 05/02/2015 00:15:00","BZN|NL","284.00","N/A"," ","7.38"
"05/02/2015 00:15:00 - 05/02/2015 00:30:00","BZN|NL","277.00","N/A"," ","3.80"
"05/02/2015 00:30:00 - 05/02/2015 00:45:00","BZN|NL","270.00","N/A"," ","3.26"
"05/02/2015 00:45:00 - 05/02/2015 01:00:00","BZN|NL","263.00","N/A"," ","1.42"
"05/02/2015 01:00:00 - 05/02/2015 01:15:00","BZN|NL","256.00","N/A"," ","0.80"
"05/02/2015 01:15:00 - 05/02/2015 01:30:00","BZN|NL","248.00","N/A"," ","1.19"
"05/02/2015 01:30:00 - 05/02/2015 01:45:00","BZN|NL","240.00","N/A"," ","2.17"
"05/02/2015 01:45:00 - 05/02/2015 02:00:00","BZN|NL","233.00","N/A"," ","2.61"
"05/02/2015 02:00:00 - 05/02/2015 02:15:00","BZN|NL","225.00","N/A"," ","2.00"
"05/02/2015 02:15:00 - 05/02/2015 02:30:00","BZN|NL","217.00","N/A"," ","1.50"
"05/02/2015 02:30:00 - 05/02/2015 02:45:00","BZN|NL","209.00","N/A"," ","1.67"
"05/02/2015 02:45:00 - 05/02/2015 03:00:00","BZN|NL","200.00","N/A"," ","2.00"
"05/02/2015 03:00:00 - 05/02/2015 03:15:00","BZN|NL","192.00","N/A"," ","1.75"
"05/02/2015 03:15:00 - 05/02/2015 03:30:00","BZN|NL","185.00","N/A"," ","2.06"
"05/02/2015 03:30:00 - 05/02/2015 03:45:00","BZN|NL","177.00","N/A"," ","1.69"
"05/02/2015 03:45:00 - 05/02/2015 04:00:00","BZN|NL","169.00","N/A"," ","1.27"
"05/02/2015 04:00:00 - 05/02/2015 04:15:00","BZN|NL","161.00","N/A"," ","1.28"
"05/02/2015 04:15:00 - 05/02/2015 04:30:00","BZN|NL","162.00","N/A"," ","1.92"
"05/02/2015 04:30:00 - 05/02/2015 04:45:00","BZN|NL","162.00","N/A"," ","2.84"
"05/02/2015 04:45:00 - 05/02/2015 05:00:00","BZN|NL","163.00","N/A"," ","6.33"
"05/02/2015 05:00:00 - 05/02/2015 05:15:00","BZN|NL","164.00","N/A"," ","6.10"
"05/02/2015 05:15:00 - 05/02/2015 05:30:00","BZN|NL","164.00","N/A"," ","6.53"
"05/02/2015 05:30:00 - 05/02/2015 05:45:00","BZN|NL","165.00","N/A"," ","6.36"
"05/02/2015 05:45:00 - 05/02/2015 06:00:00","BZN|NL","166.00","N/A"," ","7.60"
"05/02/2015 06:00:00 - 05/02/2015 06:15:00","BZN|NL","166.00","N/A"," ","12.86"
"05/02/2015 06:15:00 - 05/02/2015 06:30:00","BZN|NL","167.00","N/A"," ","16.12"
"05/02/2015 06:30:00 - 05/02/2015 06:45:00","BZN|NL","168.00","N/A"," ","17.59"
"05/02/2015 06:45:00 - 05/02/2015 07:00:00","BZN|NL","168.00","N/A"," ","18.33"
"05/02/2015 07:00:00 - 05/02/2015 07:15:00","BZN|NL","169.00","N/A"," ","14.40"
"05/02/2015 07:15:00 - 05/02/2015 07:30:00","BZN|NL","174.00","N/A"," ","9.02"
"05/02/2015 07:30:00 - 05/02/2015 07:45:00","BZN|NL","179.00","N/A"," ","7.84"
"05/02/2015 07:45:00 - 05/02/2015 08:00:00","BZN|NL","184.00","N/A"," ","9.20"
"05/02/2015 08:00:00 - 05/02/2015 08:15:00","BZN|NL","189.00","N/A"," ","14.12"
"05/02/2015 08:15:00 - 05/02/2015 08:30:00","BZN|NL","194.00","N/A"," ","15.05"
"05/02/2015 08:30:00 - 05/02/2015 08:45:00","BZN|NL","200.00","N/A"," ","31.12"
"05/02/2015 08:45:00 - 05/02/2015 09:00:00","BZN|NL","205.00","N/A"," ","33.06"
"05/02/2015 09:00:00 - 05/02/2015 09:15:00","BZN|NL","210.00","N/A"," ","31.54"
"05/02/2015 09:15:00 - 05/02/2015 09:30:00","BZN|NL","214.00","N/A"," ","36.04"
"05/02/2015 09:30:00 - 05/02/2015 09:45:00","BZN|NL","218.00","N/A"," ","43.10"
"05/02/2015 09:45:00 - 05/02/2015 10:00:00","BZN|NL","222.00","N/A"," ","46.22"
"05/02/2015 10:00:00 - 05/02/2015 10:15:00","BZN|NL","226.00","N/A"," ","43.52"
"05/02/2015 10:15:00 - 05/02/2015 10:30:00","BZN|NL","245.00","N/A"," ","43.78"
"05/02/2015 10:30:00 - 05/02/2015 10:45:00","BZN|NL","263.00","N/A"," ","38.78"
"05/02/2015 10:45:00 - 05/02/2015 11:00:00","BZN|NL","282.00","N/A"," ","32.37"
"05/02/2015 11:00:00 - 05/02/2015 11:15:00","BZN|NL","300.00","N/A"," ","30.02"
"05/02/2015 11:15:00 - 05/02/2015 11:30:00","BZN|NL","322.00","N/A"," ","36.18"
"05/02/2015 11:30:00 - 05/02/2015 11:45:00","BZN|NL","345.00","N/A"," ","39.96"
"05/02/2015 11:45:00 - 05/02/2015 12:00:00","BZN|NL","367.00","N/A"," ","41.53"
"05/02/2015 12:00:00 - 05/02/2015 12:15:00","BZN|NL","389.00","N/A"," ","45.10"
"05/02/2015 12:15:00 - 05/02/2015 12:30:00","BZN|NL","413.00","N/A"," ","41.28"
"05/02/2015 12:30:00 - 05/02/2015 12:45:00","BZN|NL","436.00","N/A"," ","48.31"
"05/02/2015 12:45:00 - 05/02/2015 13:00:00","BZN|NL","460.00","N/A"," ","54.41"
"05/02/2015 13:00:00 - 05/02/2015 13:15:00","BZN|NL","483.00","N/A"," ","52.10"
"05/02/2015 13:15:00 - 05/02/2015 13:30:00","BZN|NL","501.00","N/A"," ","44.93"
"05/02/2015 13:30:00 - 05/02/2015 13:45:00","BZN|NL","519.00","N/A"," ","46.70"
"05/02/2015 13:45:00 - 05/02/2015 14:00:00","BZN|NL","537.00","N/A"," ","58.57"
"05/02/2015 14:00:00 - 05/02/2015 14:15:00","BZN|NL","555.00","N/A"," ","54.91"
"05/02/2015 14:15:00 - 05/02/2015 14:30:00","BZN|NL","571.00","N/A"," ","53.61"
"05/02/2015 14:30:00 - 05/02/2015 14:45:00","BZN|NL","586.00","N/A"," ","54.11"
"05/02/2015 14:45:00 - 05/02/2015 15:00:00","BZN|NL","602.00","N/A"," ","67.84"
"05/02/2015 15:00:00 - 05/02/2015 15:15:00","BZN|NL","618.00","N/A"," ","65.94"
"05/02/2015 15:15:00 - 05/02/2015 15:30:00","BZN|NL","633.00","N/A"," ","58.85"
"05/02/2015 15:30:00 - 05/02/2015 15:45:00","BZN|NL","647.00","N/A"," ","73.06"
"05/02/2015 15:45:00 - 05/02/2015 16:00:00","BZN|NL","662.00","N/A"," ","86.85"
"05/02/2015 16:00:00 - 05/02/2015 16:15:00","BZN|NL","676.00","N/A"," ","69.79"
"05/02/2015 16:15:00 - 05/02/2015 16:30:00","BZN|NL","684.00","N/A"," ","64.24"
"05/02/2015 16:30:00 - 05/02/2015 16:45:00","BZN|NL","692.00","N/A"," ","58.84"
"05/02/2015 16:45:00 - 05/02/2015 17:00:00","BZN|NL","699.00","N/A"," ","63.28"
"05/02/2015 17:00:00 - 05/02/2015 17:15:00","BZN|NL","707.00","N/A"," ","83.65"
"05/02/2015 17:15:00 - 05/02/2015 17:30:00","BZN|NL","715.00","N/A"," ","80.22"
"05/02/2015 17:30:00 - 05/02/2015 17:45:00","BZN|NL","724.00","N/A"," ","65.72"
"05/02/2015 17:45:00 - 05/02/2015 18:00:00","BZN|NL","733.00","N/A"," ","51.52"
"05/02/2015 18:00:00 - 05/02/2015 18:15:00","BZN|NL","741.00","N/A"," ","56.03"
"05/02/2015 18:15:00 - 05/02/2015 18:30:00","BZN|NL","748.00","N/A"," ","58.68"
