"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"06/02/2024 07:45:00 - 06/02/2024 08:00:00","BZN|NL","4435.00","4435.00"," ","2497.20"
"06/02/2024 08:00:00 - 06/02/2024 08:15:00","BZN|NL","4428.00","4428.00"," ","2467.62"
"06/02/2024 08:15:00 - 06/02/2024 08:30:00","BZN|NL","4417.00","4417.00"," ","2490.54"
"06/02/2024 08:30:00 - 06/02/2024 08:45:00","BZN|NL","4410.00","4410.00"," ","2470.45"
"06/02/2024 08:45:00 - 06/02/2024 09:00:00","BZN|NL","4404.00","4404.00"," ","2472.31"
"06/02/2024 09:00:00 - 06/02/2024 09:15:00","BZN|NL","4396.00","4396.00"," ","2491.61"
"06/02/2024 09:15:00 - 06/02/2024 09:30:00","BZN|NL","4390.00","4390.00"," ","2474.75"
"06/02/2024 09:30:00 - 06/02/2024 09:45:00","BZN|NL","4383.00","4383.00"," ","2507.35"
"06/02/2024 09:45:00 - 06/02/2024 10:00:00","BZN|NL","4377.00","4377.00"," ","2485.45"
"06/02/2024 10:00:00 - 06/02/2024 10:15:00","BZN|NL","4372.00","4372.00"," ","2499.73"
"06/02/2024 10:15:00 - 06/02/2024 10:30:00","BZN|NL","4378.00","4378.00"," ","2466.46"
"06/02/2024 10:30:00 - 06/02/2024 10:45:00","BZN|NL","4394.00","4394.00"," ","2490.00"
"06/02/2024 10:45:00 - 06/02/2024 11:00:00","BZN|NL","4408.00","4408.00"," ","2420.34"
"06/02/2024 11:00:00 - 06/02/2024 11:15:00","BZN|NL","4426.00","4426.00"," ","2421.63"
"06/02/2024 11:15:00 - 06/02/2024 11:30:00","BZN|NL","4440.00","4440.00"," ","2365.85"
"06/02/2024 11:30:00 - 06/02/2024 11:45:00","BZN|NL","4454.00","4454.00"," ","2272.35"
"06/02/2024 11:45:00 - 06/02/2024 12:00:00","BZN|NL","4468.00","4468.00"," ","2342.08"
"06/02/2024 12:00:00 - 06/02/2024 12:15:00","BZN|NL","4480.00","4480.00"," ","2444.61"
"06/02/2024 12:15:00 - 06/02/2024 12:30:00","BZN|NL","4493.00","4493.00"," ","2465.94"
"06/02/2024 12:30:00 - 06/02/2024 12:45:00","BZN|NL","4504.00","4504.00"," ","2476.60"
"06/02/2024 12:45:00 - 06/02/2024 13:00:00","BZN|NL","4515.00","4515.00"," ","2503.95"
"06/02/2024 13:00:00 - 06/02/2024 13:15:00","BZN|NL","4528.00","4528.00"," ","2503.97"
"06/02/2024 13:15:00 - 06/02/2024 13:30:00","BZN|NL","4540.00","4540.00"," ","2495.84"
"06/02/2024 13:30:00 - 06/02/2024 13:45:00","BZN|NL","4553.00","4553.00"," ","2497.07"
"06/02/2024 13:45:00 - 06/02/2024 14:00:00","BZN|NL","4563.00","4563.00"," ","2503.60"
"06/02/2024 14:00:00 - 06/02/2024 14:15:00","BZN|NL","4576.00","4576.00"," ","2504.45"
"06/02/2024 14:15:00 - 06/02/2024 14:30:00","BZN|NL","4581.00","4581.00"," ","2504.45"
"06/02/2024 14:30:00 - 06/02/2024 14:45:00","BZN|NL","4577.00","4577.00"," ","2492.63"
"06/02/2024 14:45:00 - 06/02/2024 15:00:00","BZN|NL","4572.00","4572.00"," ","2493.97"
"06/02/2024 15:00:00 - 06/02/2024 15:15:00","BZN|NL","4568.00","4568.00"," ","2494.98"
"06/02/2024 15:15:00 - 06/02/2024 15:30:00","BZN|NL","4561.00","4561.00"," ","2501.58"
"06/02/2024 15:30:00 - 06/02/2024 15:45:00","BZN|NL","4551.00","4551.00"," ","2508.26"
"06/02/2024 15:45:00 - 06/02/2024 16:00:00","BZN|NL","4541.00","4541.00"," ","2497.44"
"06/02/2024 16:00:00 - 06/02/2024 16:15:00","BZN|NL","4531.00","4531.00"," ","2500.76"
"06/02/2024 16:15:00 - 06/02/2024 16:30:00","BZN|NL","4521.00","4521.00"," ","2449.50"
"06/02/2024 16:30:00 - 06/02/2024 16:45:00","BZN|NL","4507.00","4507.00"," ","2494.60"
"06/02/2024 16:45:00 - 06/02/2024 17:00:00","BZN|NL","4491.00","4491.00"," ","2507.51"
"06/02/2024 17:00:00 - 06/02/2024 17:15:00","BZN|NL","4478.00","4478.00"," ","2460.03"
"06/02/2024 17:15:00 - 06/02/2024 17:30:00","BZN|NL","4461.00","4461.00"," ","2500.84"
"06/02/2024 17:30:00 - 06/02/2024 17:45:00","BZN|NL","4438.00","4438.00"," ","2492.72"
"06/02/2024 17:45:00 - 06/02/2024 18:00:00","BZN|NL","4416.00","4416.00"," ","2482.97"
"06/02/2024 18:00:00 - 06/02/2024 18:15:00","BZN|NL","4397.00","4397.00"," ","2477.24"
"06/02/2024 18:15:00 - 06/02/2024 18:30:00","BZN|NL","4379.00","4379.00"," ","2501.33"
"06/02/2024 18:30:00 - 06/02/2024 18:45:00","BZN|NL","4365.00","4365.00"," ","2487.40"
"06/02/2024 18:45:00 - 06/02/2024 19:00:00","BZN|NL","4352.00","4352.00"," ","2474.75"
"06/02/2024 19:00:00 - 06/02/2024 19:15:00","BZN|NL","4338.00","4338.00"," ","2463.75"
"06/02/2024 19:15:00 - 06/02/2024 19:30:00","BZN|NL","4333.00","4333.00"," ","2436.24"
"06/02/2024 19:30:00 - 06/02/2024 19:45:00","BZN|NL","4334.00","4334.00"," ","2410.79"
"06/02/2024 19:45:00 - 06/02/2024 20:00:00","BZN|NL","4339.00","4339.00"," ","2341.19"
"06/02/2024 20:00:00 - 06/02/2024 20:15:00","BZN|NL","4342.00","4342.00"," ","2286.22"
"06/02/2024 20:15:00 - 06/02/2024 20:30:00","BZN|NL","4346.00","4346.00"," ","2290.67"
"06/02/2024 20:30:00 - 06/02/2024 20:45:00","BZN|NL","4355.00","4355.00"," ","2311.49"
"06/02/2024 20:45:00 - 06/02/2024 21:00:00","BZN|NL","4364.00","4364.00"," ","2282.67"
"06/02/2024 21:00:00 - 06/02/2024 21:15:00","BZN|NL","4371.00","4371.00"," ","2201.88"
"06/02/2024 21:15:00 - 06/02/2024 21:30:00","BZN|NL","4380.00","4380.00"," ","2218.90"
"06/02/2024 21:30:00 - 06/02/2024 21:45:00","BZN|NL","4390.00","4390.00"," ","2237.79"
"06/02/2024 21:45:00 - 06/02/2024 22:00:00","BZN|NL","4403.00","4403.00"," ","2269.63"
"06/02/2024 22:00:00 - 06/02/2024 22:15:00","BZN|NL","4413.00","4413.00"," ","2096.23"
"06/02/2024 22:15:00 - 06/02/2024 22:30:00","BZN|NL","4415.00","4415.00"," ","2028.18"
"06/02/2024 22:30:00 - 06/02/2024 22:45:00","BZN|NL","4409.00","4409.00"," ","1859.22"
"06/02/2024 22:45:00 - 06/02/2024 23:00:00","BZN|NL","4403.00","4403.00"," ","1811.46"
"06/02/2024 23:00:00 - 06/02/2024 23:15:00","BZN|NL","4397.00","4397.00"," ","1780.30"
"06/02/2024 23:15:00 - 06/02/2024 23:30:00","BZN|NL","4359.00","4359.00"," ","1730.75"
"06/02/2024 23:30:00 - 06/02/2024 23:45:00","BZN|NL","4291.00","4291.00"," ","1620.89"
"06/02/2024 23:45:00 - 07/02/2024 00:00:00","BZN|NL","4222.00","4222.00"," ","1582.83"
"07/02/2024 00:00:00 - 07/02/2024 00:15:00","BZN|NL","3213.00","3213.00"," ","1496.99"
"07/02/2024 00:15:00 - 07/02/2024 00:30:00","BZN|NL","3012.00","3012.00"," ","1428.37"
"07/02/2024 00:30:00 - 07/02/2024 00:45:00","BZN|NL","2791.00","2791.00"," ","1363.97"
"07/02/2024 00:45:00 - 07/02/2024 01:00:00","BZN|NL","2569.00","2569.00"," ","1293.60"
"07/02/2024 01:00:00 - 07/02/2024 01:15:00","BZN|NL","2349.00","2349.00"," ","1296.93"
"07/02/2024 01:15:00 - 07/02/2024 01:30:00","BZN|NL","2186.00","2186.00"," ","1282.80"
"07/02/2024 01:30:00 - 07/02/2024 01:45:00","BZN|NL","2085.00","2085.00"," ","1218.01"
"07/02/2024 01:45:00 - 07/02/2024 02:00:00","BZN|NL","1981.00","1981.00"," ","1189.64"
"07/02/2024 02:00:00 - 07/02/2024 02:15:00","BZN|NL","1879.00","1879.00"," ","1203.14"
"07/02/2024 02:15:00 - 07/02/2024 02:30:00","BZN|NL","1776.00","1776.00"," ","1159.02"
"07/02/2024 02:30:00 - 07/02/2024 02:45:00","BZN|NL","1668.00","1668.00"," ","1081.93"
"07/02/2024 02:45:00 - 07/02/2024 03:00:00","BZN|NL","1561.00","1561.00"," ","1043.47"
"07/02/2024 03:00:00 - 07/02/2024 03:15:00","BZN|NL","1455.00","1455.00"," ","984.84"
"07/02/2024 03:15:00 - 07/02/2024 03:30:00","BZN|NL","1356.00","1356.00"," ","988.27"
"07/02/2024 03:30:00 - 07/02/2024 03:45:00","BZN|NL","1269.00","1269.00"," ","1011.37"
"07/02/2024 03:45:00 - 07/02/2024 04:00:00","BZN|NL","1182.00","1182.00"," ","937.02"
"07/02/2024 04:00:00 - 07/02/2024 04:15:00","BZN|NL","1096.00","1096.00"," ","1011.95"
"07/02/2024 04:15:00 - 07/02/2024 04:30:00","BZN|NL","1025.00","1025.00"," ","951.48"
"07/02/2024 04:30:00 - 07/02/2024 04:45:00","BZN|NL","973.00","973.00"," ","859.08"
"07/02/2024 04:45:00 - 07/02/2024 05:00:00","BZN|NL","921.00","921.00"," ","786.28"
"07/02/2024 05:00:00 - 07/02/2024 05:15:00","BZN|NL","868.00","868.00"," ","772.25"
"07/02/2024 05:15:00 - 07/02/2024 05:30:00","BZN|NL","817.00","817.00"," ","710.45"
"07/02/2024 05:30:00 - 07/02/2024 05:45:00","BZN|NL","772.00","772.00"," ","667.21"
"07/02/2024 05:45:00 - 07/02/2024 06:00:00","BZN|NL","725.00","725.00"," ","641.98"
"07/02/2024 06:00:00 - 07/02/2024 06:15:00","BZN|NL","679.00","679.00"," ","616.21"
"07/02/2024 06:15:00 - 07/02/2024 06:30:00","BZN|NL","637.00","637.00"," ","633.97"
"07/02/2024 06:30:00 - 07/02/2024 06:45:00","BZN|NL","604.00","604.00"," ","636.90"
"07/02/2024 06:45:00 - 07/02/2024 07:00:00","BZN|NL","569.00","569.00"," ","589.13"
"07/02/2024 07:00:00 - 07/02/2024 07:15:00","BZN|NL","533.00","533.00"," ","540.23"
"07/02/2024 07:15:00 - 07/02/2024 07:30:00","BZN|NL","497.00","497.00"," ","480.91"
"07/02/2024 07:30:00 - 07/02/2024 07:45:00","BZN|NL","452.00","452.00"," ","453.02"
"07/02/2024 07:45:00 - 07/02/2024 08:00:00","BZN|NL","406.00","406.00"," ","466.98"
"07/02/2024 08:00:00 - 07/02/2024 08:15:00","BZN|NL","363.00","363.00"," ","456.73"
"07/02/2024 08:15:00 - 07/02/2024 08:30:00","BZN|NL","327.00","327.00"," ","427.61"
"07/02/2024 08:30:00 - 07/02/2024 08:45:00","BZN|NL","299.00","299.00"," ","428.01"
"07/02/2024 08:45:00 - 07/02/2024 09:00:00","BZN|NL","268.00","268.00"," ","413.69"
"07/02/2024 09:00:00 - 07/02/2024 09:15:00","BZN|NL","240.00","240.00"," ","381.35"
"07/02/2024 09:15:00 - 07/02/2024 09:30:00","BZN|NL","219.00","219.00"," ","343.79"
"07/02/2024 09:30:00 - 07/02/2024 09:45:00","BZN|NL","203.00","203.00"," ","324.36"
"07/02/2024 09:45:00 - 07/02/2024 10:00:00","BZN|NL","188.00","188.00"," ","283.66"
"07/02/2024 10:00:00 - 07/02/2024 10:15:00","BZN|NL","175.00","175.00"," ","256.24"
"07/02/2024 10:15:00 - 07/02/2024 10:30:00","BZN|NL","157.00","157.00"," ","236.28"
"07/02/2024 10:30:00 - 07/02/2024 10:45:00","BZN|NL","137.00","137.00"," ","185.78"
"07/02/2024 10:45:00 - 07/02/2024 11:00:00","BZN|NL","117.00","117.00"," ","157.57"
"07/02/2024 11:00:00 - 07/02/2024 11:15:00","BZN|NL","98.00","98.00"," ","134.38"
"07/02/2024 11:15:00 - 07/02/2024 11:30:00","BZN|NL","84.00","84.00"," ","117.44"
"07/02/2024 11:30:00 - 07/02/2024 11:45:00","BZN|NL","76.00","76.00"," ","122.94"
"07/02/2024 11:45:00 - 07/02/2024 12:00:00","BZN|NL","67.00","67.00"," ","118.33"
"07/02/2024 12:00:00 - 07/02/2024 12:15:00","BZN|NL","58.00","58.00"," ","115.35"
"07/02/2024 12:15:00 - 07/02/2024 12:30:00","BZN|NL","51.00","51.00"," ","111.09"
"07/02/2024 12:30:00 - 07/02/2024 12:45:00","BZN|NL","49.00","49.00"," ","116.85"
"07/02/2024 12:45:00 - 07/02/2024 13:00:00","BZN|NL","48.00","48.00"," ","118.92"
"07/02/2024 13:00:00 - 07/02/2024 13:15:00","BZN|NL","44.00","44.00"," ","125.62"
"07/02/2024 13:15:00 - 07/02/2024 13:30:00","BZN|NL","43.00","43.00"," ","123.00"
"07/02/2024 13:30:00 - 07/02/2024 13:45:00","BZN|NL","42.00","42.00"," ","118.04"
"07/02/2024 13:45:00 - 07/02/2024 14:00:00","BZN|NL","41.00","41.00"," ","119.54"
"07/02/2024 14:00:00 - 07/02/2024 14:15:00","BZN|NL","35.00","35.00"," ","115.52"
"07/02/2024 14:15:00 - 07/02/2024 14:30:00","BZN|NL","34.00","34.00"," ","115.03"
"07/02/2024 14:30:00 - 07/02/2024 14:45:00","BZN|NL","32.00","32.00"," ","117.61"
"07/02/2024 14:45:00 - 07/02/2024 15:00:00","BZN|NL","32.00","32.00"," ","115.67"
"07/02/2024 15:00:00 - 07/02/2024 15:15:00","BZN|NL","31.00","31.00"," ","115.94"
"07/02/2024 15:15:00 - 07/02/2024 15:30:00","BZN|NL","30.00","30.00"," ","111.02"
"07/02/2024 15:30:00 - 07/02/2024 15:45:00","BZN|NL","28.00","28.00"," ","107.71"
"07/02/2024 15:45:00 - 07/02/2024 16:00:00","BZN|NL","26.00","26.00"," ","102.23"
"07/02/2024 16:00:00 - 07/02/2024 16:15:00","BZN|NL","26.00","26.00"," ","92.43"
"07/02/2024 16:15:00 - 07/02/2024 16:30:00","BZN|NL","23.00","23.00"," ","96.95"
"07/02/2024 16:30:00 - 07/02/2024 16:45:00","BZN|NL","24.00","24.00"," ","102.28"
"07/02/2024 16:45:00 - 07/02/2024 17:00:00","BZN|NL","24.00","24.00"," ","102.24"
"07/02/2024 17:00:00 - 07/02/2024 17:15:00","BZN|NL","24.00","24.00"," ","87.77"
"07/02/2024 17:15:00 - 07/02/2024 17:30:00","BZN|NL","23.00","23.00"," ","93.66"
"07/02/2024 17:30:00 - 07/02/2024 17:45:00","BZN|NL","23.00","23.00"," ","97.71"
"07/02/2024 17:45:00 - 07/02/2024 18:00:00","BZN|NL","24.00","24.00"," ","93.08"
"07/02/2024 18:00:00 - 07/02/2024 18:15:00","BZN|NL","24.00","24.00"," ","87.06"
"07/02/2024 18:15:00 - 07/02/2024 18:30:00","BZN|NL","27.00","27.00"," ","85.80"
"07/02/2024 18:30:00 - 07/02/2024 18:45:00","BZN|NL","27.00","27.00"," ","87.69"
"07/02/2024 18:45:00 - 07/02/2024 19:00:00","BZN|NL","27.00","27.00"," ","89.16"
"07/02/2024 19:00:00 - 07/02/2024 19:15:00","BZN|NL","27.00","27.00"," ","87.50"
"07/02/2024 19:15:00 - 07/02/2024 19:30:00","BZN|NL","28.00","28.00"," ","88.76"
"07/02/2024 19:30:00 - 07/02/2024 19:45:00","BZN|NL","29.00","29.00"," ","86.79"
"07/02/2024 19:45:00 - 07/02/2024 20:00:00","BZN|NL","28.00","28.00"," ","84.80"
"07/02/2024 20:00:00 - 07/02/2024 20:15:00","BZN|NL","27.00","27.00"," ","86.52"
"07/02/2024 20:15:00 - 07/02/2024 20:30:00","BZN|NL","27.00","27.00"," ","86.22"
"07/02/2024 20:30:00 - 07/02/2024 20:45:00","BZN|NL","29.00","29.00"," ","85.24"
"07/02/2024 20:45:00 - 07/02/2024 21:00:00","BZN|NL","29.00","29.00"," ","85.62"
"07/02/2024 21:00:00 - 07/02/2024 21:15:00","BZN|NL","29.00","29.00"," ","86.97"
"07/02/2024 21:15:00 - 07/02/2024 21:30:00","BZN|NL","29.00","29.00"," ","86.60"
"07/02/2024 21:30:00 - 07/02/2024 21:45:00","BZN|NL","30.00","30.00"," ","88.88"
"07/02/2024 21:45:00 - 07/02/2024 22:00:00","BZN|NL","30.00","30.00"," ","92.46"
"07/02/2024 22:00:00 - 07/02/2024 22:15:00","BZN|NL","30.00","30.00"," ","99.56"
"07/02/2024 22:15:00 - 07/02/2024 22:30:00","BZN|NL","31.00","31.00"," ","98.95"
"07/02/2024 22:30:00 - 07/02/2024 22:45:00","BZN|NL","33.00","33.00"," ","103.16"
"07/02/2024 22:45:00 - 07/02/2024 23:00:00","BZN|NL","34.00","34.00"," ","102.64"
"07/02/2024 23:00:00 - 07/02/2024 23:15:00","BZN|NL","34.00","34.00"," ","99.47"
"07/02/2024 23:15:00 - 07/02/2024 23:30:00","BZN|NL","35.00","35.00"," ","94.06"
"07/02/2024 23:30:00 - 07/02/2024 23:45:00","BZN|NL","37.00","37.00"," ","95.21"
"07/02/2024 23:45:00 - 08/02/2024 00:00:00","BZN|NL","40.00","40.00"," ","93.90"
"08/02/2024 00:00:00 - 08/02/2024 00:15:00","BZN|NL","53.00","53.00"," ","98.93"
"08/02/2024 00:15:00 - 08/02/2024 00:30:00","BZN|NL","59.00","59.00"," ","98.81"
"08/02/2024 00:30:00 - 08/02/2024 00:45:00","BZN|NL","65.00","65.00"," ","96.72"
"08/02/2024 00:45:00 - 08/02/2024 01:00:00","BZN|NL","73.00","73.00"," ","92.53"
"08/02/2024 01:00:00 - 08/02/2024 01:15:00","BZN|NL","78.00","78.00"," ","85.50"
"08/02/2024 01:15:00 - 08/02/2024 01:30:00","BZN|NL","81.00","81.00"," ","82.55"
"08/02/2024 01:30:00 - 08/02/2024 01:45:00","BZN|NL","80.00","80.00"," ","94.37"
"08/02/2024 01:45:00 - 08/02/2024 02:00:00","BZN|NL","80.00","80.00"," ","103.26"
"08/02/2024 02:00:00 - 08/02/2024 02:15:00","BZN|NL","77.00","77.00"," ","108.34"
"08/02/2024 02:15:00 - 08/02/2024 02:30:00","BZN|NL","78.00","78.00"," ","99.37"
"08/02/2024 02:30:00 - 08/02/2024 02:45:00","BZN|NL","79.00","79.00"," ","89.12"
"08/02/2024 02:45:00 - 08/02/2024 03:00:00","BZN|NL","80.00","80.00"," ","90.46"
"08/02/2024 03:00:00 - 08/02/2024 03:15:00","BZN|NL","81.00","81.00"," ","96.41"
"08/02/2024 03:15:00 - 08/02/2024 03:30:00","BZN|NL","81.00","81.00"," ","93.16"
"08/02/2024 03:30:00 - 08/02/2024 03:45:00","BZN|NL","83.00","83.00"," ","92.37"
"08/02/2024 03:45:00 - 08/02/2024 04:00:00","BZN|NL","83.00","83.00"," ","92.36"
"08/02/2024 04:00:00 - 08/02/2024 04:15:00","BZN|NL","85.00","85.00"," ","91.70"
"08/02/2024 04:15:00 - 08/02/2024 04:30:00","BZN|NL","81.00","81.00"," ","92.53"
"08/02/2024 04:30:00 - 08/02/2024 04:45:00","BZN|NL","77.00","77.00"," ","96.51"
"08/02/2024 04:45:00 - 08/02/2024 05:00:00","BZN|NL","70.00","70.00"," ","95.23"
"08/02/2024 05:00:00 - 08/02/2024 05:15:00","BZN|NL","66.00","66.00"," ","94.60"
"08/02/2024 05:15:00 - 08/02/2024 05:30:00","BZN|NL","66.00","66.00"," ","112.48"
"08/02/2024 05:30:00 - 08/02/2024 05:45:00","BZN|NL","73.00","73.00"," ","116.47"
"08/02/2024 05:45:00 - 08/02/2024 06:00:00","BZN|NL","81.00","81.00"," ","116.27"
"08/02/2024 06:00:00 - 08/02/2024 06:15:00","BZN|NL","89.00","89.00"," ","120.74"
"08/02/2024 06:15:00 - 08/02/2024 06:30:00","BZN|NL","102.00","102.00"," ","120.99"
"08/02/2024 06:30:00 - 08/02/2024 06:45:00","BZN|NL","123.00","123.00"," ","113.12"
"08/02/2024 06:45:00 - 08/02/2024 07:00:00","BZN|NL","142.00","142.00"," ","118.24"
"08/02/2024 07:00:00 - 08/02/2024 07:15:00","BZN|NL","165.00","165.00"," ","129.04"
"08/02/2024 07:15:00 - 08/02/2024 07:30:00","BZN|NL","192.00","192.00"," ","138.78"
"08/02/2024 07:30:00 - 08/02/2024 07:45:00","BZN|NL","230.00","230.00"," ","157.90"
"08/02/2024 07:45:00 - 08/02/2024 08:00:00","BZN|NL","269.00","269.00"," ","198.58"
"08/02/2024 08:00:00 - 08/02/2024 08:15:00","BZN|NL","305.00","305.00"," ","216.65"
"08/02/2024 08:15:00 - 08/02/2024 08:30:00","BZN|NL","351.00","351.00"," ","240.40"
"08/02/2024 08:30:00 - 08/02/2024 08:45:00","BZN|NL","405.00","405.00"," ","273.57"
"08/02/2024 08:45:00 - 08/02/2024 09:00:00","BZN|NL","460.00","460.00"," ","298.74"
"08/02/2024 09:00:00 - 08/02/2024 09:15:00","BZN|NL","512.00","512.00"," ","312.00"
"08/02/2024 09:15:00 - 08/02/2024 09:30:00","BZN|NL","579.00","579.00"," ","325.46"
"08/02/2024 09:30:00 - 08/02/2024 09:45:00","BZN|NL","657.00","657.00"," ","337.50"
"08/02/2024 09:45:00 - 08/02/2024 10:00:00","BZN|NL","736.00","736.00"," ","334.76"
"08/02/2024 10:00:00 - 08/02/2024 10:15:00","BZN|NL","816.00","816.00"," ","349.95"
"08/02/2024 10:15:00 - 08/02/2024 10:30:00","BZN|NL","871.00","871.00"," ","406.31"
"08/02/2024 10:30:00 - 08/02/2024 10:45:00","BZN|NL","897.00","897.00"," ","449.81"
"08/02/2024 10:45:00 - 08/02/2024 11:00:00","BZN|NL","926.00","926.00"," ","461.54"
"08/02/2024 11:00:00 - 08/02/2024 11:15:00","BZN|NL","954.00","954.00"," ","439.19"
"08/02/2024 11:15:00 - 08/02/2024 11:30:00","BZN|NL","988.00","988.00"," ","411.51"
"08/02/2024 11:30:00 - 08/02/2024 11:45:00","BZN|NL","1024.00","1024.00"," ","412.09"
"08/02/2024 11:45:00 - 08/02/2024 12:00:00","BZN|NL","1062.00","1062.00"," ","491.22"
"08/02/2024 12:00:00 - 08/02/2024 12:15:00","BZN|NL","1100.00","1100.00"," ","576.76"
"08/02/2024 12:15:00 - 08/02/2024 12:30:00","BZN|NL","1140.00","1140.00"," ","603.73"
"08/02/2024 12:30:00 - 08/02/2024 12:45:00","BZN|NL","1181.00","1181.00"," ","580.88"
"08/02/2024 12:45:00 - 08/02/2024 13:00:00","BZN|NL","1221.00","1221.00"," ","547.01"
"08/02/2024 13:00:00 - 08/02/2024 13:15:00","BZN|NL","1262.00","1262.00"," ","570.58"
"08/02/2024 13:15:00 - 08/02/2024 13:30:00","BZN|NL","1314.00","1314.00"," ","657.76"
"08/02/2024 13:30:00 - 08/02/2024 13:45:00","BZN|NL","1374.00","1374.00"," ","742.23"
"08/02/2024 13:45:00 - 08/02/2024 14:00:00","BZN|NL","1435.00","1435.00"," ","776.11"
"08/02/2024 14:00:00 - 08/02/2024 14:15:00","BZN|NL","1495.00","1495.00"," ","791.20"
"08/02/2024 14:15:00 - 08/02/2024 14:30:00","BZN|NL","1556.00","1556.00"," ","818.21"
"08/02/2024 14:30:00 - 08/02/2024 14:45:00","BZN|NL","1624.00","1624.00"," ","881.68"
"08/02/2024 14:45:00 - 08/02/2024 15:00:00","BZN|NL","1692.00","1692.00"," ","947.25"
"08/02/2024 15:00:00 - 08/02/2024 15:15:00","BZN|NL","1756.00","1756.00"," ","1043.46"
"08/02/2024 15:15:00 - 08/02/2024 15:30:00","BZN|NL","1821.00","1821.00"," ","1143.39"
"08/02/2024 15:30:00 - 08/02/2024 15:45:00","BZN|NL","1888.00","1888.00"," ","1199.44"
"08/02/2024 15:45:00 - 08/02/2024 16:00:00","BZN|NL","1954.00","1954.00"," ","1326.05"
"08/02/2024 16:00:00 - 08/02/2024 16:15:00","BZN|NL","2020.00","2020.00"," ","1469.70"
"08/02/2024 16:15:00 - 08/02/2024 16:30:00","BZN|NL","2065.00","2065.00"," ","1541.99"
"08/02/2024 16:30:00 - 08/02/2024 16:45:00","BZN|NL","2090.00","2090.00"," ","1615.97"
"08/02/2024 16:45:00 - 08/02/2024 17:00:00","BZN|NL","2115.00","2115.00"," ","1642.21"
"08/02/2024 17:00:00 - 08/02/2024 17:15:00","BZN|NL","2140.00","2140.00"," ","1671.80"
"08/02/2024 17:15:00 - 08/02/2024 17:30:00","BZN|NL","2169.00","2169.00"," ","1645.06"
"08/02/2024 17:30:00 - 08/02/2024 17:45:00","BZN|NL","2200.00","2200.00"," ","1616.57"
"08/02/2024 17:45:00 - 08/02/2024 18:00:00","BZN|NL","2233.00","2233.00"," ","1608.48"
"08/02/2024 18:00:00 - 08/02/2024 18:15:00","BZN|NL","2265.00","2265.00"," ","1581.24"
"08/02/2024 18:15:00 - 08/02/2024 18:30:00","BZN|NL","2301.00","2301.00"," ","1578.46"
"08/02/2024 18:30:00 - 08/02/2024 18:45:00","BZN|NL","2338.00","2338.00"," ","1609.21"
"08/02/2024 18:45:00 - 08/02/2024 19:00:00","BZN|NL","2377.00","2377.00"," ","1654.90"
"08/02/2024 19:00:00 - 08/02/2024 19:15:00","BZN|NL","2414.00","2414.00"," ","1721.47"
"08/02/2024 19:15:00 - 08/02/2024 19:30:00","BZN|NL","2434.00","2434.00"," ","1737.09"
"08/02/2024 19:30:00 - 08/02/2024 19:45:00","BZN|NL","2433.00","2433.00"," ","1730.15"
"08/02/2024 19:45:00 - 08/02/2024 20:00:00","BZN|NL","2431.00","2431.00"," ","1709.29"
"08/02/2024 20:00:00 - 08/02/2024 20:15:00","BZN|NL","2433.00","2433.00"," ","1619.83"
"08/02/2024 20:15:00 - 08/02/2024 20:30:00","BZN|NL","2432.00","2432.00"," ","1636.48"
"08/02/2024 20:30:00 - 08/02/2024 20:45:00","BZN|NL","2434.00","2434.00"," ","1614.58"
"08/02/2024 20:45:00 - 08/02/2024 21:00:00","BZN|NL","2436.00","2436.00"," ","1573.67"
"08/02/2024 21:00:00 - 08/02/2024 21:15:00","BZN|NL","2438.00","2438.00"," ","1588.20"
"08/02/2024 21:15:00 - 08/02/2024 21:30:00","BZN|NL","2438.00","2438.00"," ","1584.33"
"08/02/2024 21:30:00 - 08/02/2024 21:45:00","BZN|NL","2438.00","2438.00"," ","1588.54"
"08/02/2024 21:45:00 - 08/02/2024 22:00:00","BZN|NL","2439.00","2439.00"," ","1556.78"
"08/02/2024 22:00:00 - 08/02/2024 22:15:00","BZN|NL","2442.00","2442.00"," ","1539.99"
"08/02/2024 22:15:00 - 08/02/2024 22:30:00","BZN|NL","2431.00","2431.00"," ","1505.54"
"08/02/2024 22:30:00 - 08/02/2024 22:45:00","BZN|NL","2407.00","2407.00"," ","1483.86"
"08/02/2024 22:45:00 - 08/02/2024 23:00:00","BZN|NL","2385.00","2385.00"," ","1467.66"
"08/02/2024 23:00:00 - 08/02/2024 23:15:00","BZN|NL","2365.00","2365.00"," ","1406.20"
"08/02/2024 23:15:00 - 08/02/2024 23:30:00","BZN|NL","2346.00","2346.00"," ","1356.43"
"08/02/2024 23:30:00 - 08/02/2024 23:45:00","BZN|NL","2328.00","2328.00"," ","1322.34"
"08/02/2024 23:45:00 - 09/02/2024 00:00:00","BZN|NL","2312.00","2312.00"," ","1259.30"
"09/02/2024 00:00:00 - 09/02/2024 00:15:00","BZN|NL","2280.00","2280.00"," ","1242.49"
"09/02/2024 00:15:00 - 09/02/2024 00:30:00","BZN|NL","2193.00","2193.00"," ","1207.85"
"09/02/2024 00:30:00 - 09/02/2024 00:45:00","BZN|NL","2113.00","2113.00"," ","1184.73"
