MTU (UTC),price,gen_day_ahead,gen_intraday,gen_current,gen_actual,load_actual,load_forecast,temp_2m,cloud_cover,wind_speed_10m,shortwave_radiation,hour,day_of_week,month
2022-10-16 00:00:00,72.04,3458.0,3458.0,,1754.9225,9681.105,10665.7625,14.4,99.0,29.1,0.0,0,6,10
2022-10-16 01:00:00,68.75,3364.75,3364.75,,1767.075,9394.6675,10463.895,14.6,99.0,27.6,0.0,1,6,10
2022-10-16 02:00:00,79.12,3316.0,3316.0,,1784.6100000000001,9240.2975,10344.145,14.3,99.0,27.1,0.0,2,6,10
2022-10-16 03:00:00,73.1,3267.0,3267.0,,1626.8899999999999,9167.8975,10361.4925,14.2,100.0,31.6,0.0,3,6,10
2022-10-16 04:00:00,72.17,3236.5,3236.5,,1627.055,9174.0825,10374.3525,13.9,95.0,29.5,0.0,4,6,10
2022-10-16 05:00:00,75.95,3264.25,3264.25,,1629.005,9319.58,10360.0225,13.6,100.0,31.8,0.0,5,6,10
2022-10-16 06:00:00,120.0,3274.75,3274.75,,1579.52,9828.7725,10574.395,13.6,14.0,31.7,0.0,6,6,10
2022-10-16 07:00:00,100.06,3214.75,3214.75,,1733.4725,10177.8325,10542.9425,13.6,43.0,29.6,18.0,7,6,10
2022-10-16 08:00:00,90.27,3015.0,3015.0,,1681.2975,9783.76,9468.43,14.6,67.0,29.3,107.0,8,6,10
2022-10-16 09:00:00,85.02,2825.75,2825.75,,1448.7150000000001,8810.705,8199.225,15.6,25.0,28.1,229.0,9,6,10
2022-10-16 10:00:00,51.01,2628.0,2628.0,,1450.445,7976.575,7073.46,16.2,18.0,27.5,361.0,10,6,10
2022-10-16 11:00:00,14.49,2368.25,2368.25,,1337.8875,7667.6224999999995,6507.8925,16.5,100.0,26.2,441.0,11,6,10
2022-10-16 12:00:00,83.9,2144.0,2144.0,,1126.98,7439.9425,6275.0475,16.0,100.0,20.2,430.0,12,6,10
2022-10-16 13:00:00,114.7,1863.25,1863.25,,768.3225,7602.2825,6280.24,15.9,93.0,16.8,372.0,13,6,10
2022-10-16 14:00:00,98.9,1404.75,1404.75,,566.4325,8490.869999999999,6874.3425,15.9,100.0,13.4,316.0,14,6,10
2022-10-16 15:00:00,167.24,1014.5,1014.5,,368.7125,9883.7525,8057.3125,15.9,100.0,6.9,148.0,15,6,10
2022-10-16 16:00:00,196.13,739.5,739.5,,207.22,11523.4125,10225.5775,15.1,100.0,5.0,58.0,16,6,10
2022-10-16 17:00:00,223.62,639.0,639.0,,168.10500000000002,12397.62,11850.3275,13.8,100.0,6.1,9.0,17,6,10
2022-10-16 18:00:00,177.07,584.0,584.0,,164.84,12512.4875,12436.015,14.0,100.0,12.9,0.0,18,6,10
2022-10-16 19:00:00,144.96,620.25,620.25,,180.1025,12065.805,12420.880000000001,13.6,100.0,11.9,0.0,19,6,10
2022-10-16 20:00:00,140.04,873.0,873.0,,363.415,11479.2025,12098.9075,13.3,100.0,10.5,0.0,20,6,10
2022-10-16 21:00:00,134.55,1201.0,1201.0,,630.47,10900.51,11667.779999999999,13.6,100.0,15.6,0.0,21,6,10
2022-10-16 22:00:00,128.31,1552.25,1552.25,,756.49,10301.7975,11114.2575,14.1,100.0,14.3,0.0,22,6,10
2022-10-16 23:00:00,114.41,1853.0,1853.0,,848.5475,9889.490000000002,10652.7975,14.4,100.0,14.3,0.0,23,6,10
2022-10-17 00:00:00,105.65,1962.5,1962.5,,913.125,9523.247500000001,10243.675,13.7,100.0,15.0,0.0,0,0,10
2022-10-17 01:00:00,89.64,2112.5,2112.5,,869.8,9214.2325,10008.18,14.3,100.0,15.9,0.0,1,0,10
2022-10-17 02:00:00,78.23,2467.5,2467.5,,921.4000000000001,9155.685000000001,9862.8275,14.6,100.0,20.0,0.0,2,0,10
2022-10-17 03:00:00,101.33,2813.0,2813.0,,1210.6799999999998,9303.994999999999,9876.2125,15.0,100.0,20.1,0.0,3,0,10
2022-10-17 04:00:00,123.01,3021.0,3021.0,,1238.9375,9837.325,10133.48,15.4,100.0,20.6,0.0,4,0,10
2022-10-17 05:00:00,154.17,2943.5,2943.5,,1424.775,10931.685000000001,11011.29,15.8,100.0,21.1,0.0,5,0,10
2022-10-17 06:00:00,182.42,2836.0,2836.0,,1517.84,12322.7225,12163.4575,16.1,100.0,20.9,0.0,6,0,10
2022-10-17 07:00:00,161.1,2701.0,2701.0,,1427.0525,13220.2775,12780.3275,16.6,100.0,22.4,11.0,7,0,10
2022-10-17 08:00:00,136.8,2529.0,2529.0,,1310.3575,13522.6875,12202.63,16.4,100.0,24.8,20.0,8,0,10
2022-10-17 09:00:00,137.45,2362.25,2362.25,,1363.405,13874.595,11477.635,16.0,100.0,21.2,33.0,9,0,10
2022-10-17 10:00:00,123.02,2188.0,2188.0,,981.095,14072.61,11045.8725,16.1,100.0,18.4,31.0,10,0,10
2022-10-17 11:00:00,132.07,1993.75,1993.75,,755.7475,13928.51,11185.415,16.8,100.0,18.7,89.0,11,0,10
2022-10-17 12:00:00,137.27,1841.75,1841.75,,866.8175,13635.61,11486.165,15.5,100.0,20.1,193.0,12,0,10
2022-10-17 13:00:00,140.32,1696.75,1696.75,,857.2425000000001,13426.2675,12013.855,15.8,100.0,18.1,91.0,13,0,10
2022-10-17 14:00:00,168.77,1532.25,1532.25,,814.225,13253.9925,12386.532500000001,15.8,100.0,15.8,75.0,14,0,10
2022-10-17 15:00:00,221.16,1382.75,1382.75,,790.6175000000001,13255.1625,12686.135,16.0,100.0,16.5,53.0,15,0,10
2022-10-17 16:00:00,263.25,1286.5,1286.5,,868.2674999999999,13981.245,13243.05,15.9,100.0,17.9,72.0,16,0,10
2022-10-17 17:00:00,268.16,1289.0,1289.0,,828.7225,14046.805,13683.5775,15.2,100.0,17.9,11.0,17,0,10
2022-10-17 18:00:00,190.0,1314.25,1314.25,,833.71,13976.82,13997.872500000001,15.0,100.0,17.3,0.0,18,0,10
2022-10-17 19:00:00,164.25,1305.25,1305.25,,870.5325,13377.645,13793.23,14.7,100.0,17.0,0.0,19,0,10
2022-10-17 20:00:00,172.91,1152.25,1152.25,,819.995,12668.465,13282.3325,14.7,100.0,17.1,0.0,20,0,10
2022-10-17 21:00:00,145.02,1000.25,1000.25,,698.31,11931.877499999999,12782.619999999999,14.8,100.0,17.2,0.0,21,0,10
2022-10-17 22:00:00,141.64,866.5,866.5,,570.365,11291.895,12293.4,14.9,100.0,15.0,0.0,22,0,10
2022-10-17 23:00:00,135.71,1316.0,1316.0,,486.985,10675.8425,11729.705,14.4,100.0,13.3,0.0,23,0,10
2022-10-18 00:00:00,140.35,1137.5,1137.5,,456.76250000000005,10232.5975,11290.1775,15.1,100.0,9.7,0.0,0,1,10
2022-10-18 01:00:00,139.95,955.0,955.0,,397.7525,10013.97,11073.955,14.9,100.0,10.3,0.0,1,1,10
2022-10-18 02:00:00,140.59,796.25,796.25,,299.40749999999997,9862.96,10909.3175,14.9,77.0,11.0,0.0,2,1,10
2022-10-18 03:00:00,144.03,656.5,656.5,,236.65249999999997,9822.7925,10838.2675,13.4,98.0,7.1,0.0,3,1,10
2022-10-18 04:00:00,150.1,559.0,559.0,,218.0925,10187.6875,11008.095000000001,12.5,96.0,8.9,0.0,4,1,10
2022-10-18 05:00:00,180.74,534.25,534.25,,187.15,11088.5425,11514.5725,12.0,65.0,8.4,0.0,5,1,10
2022-10-18 06:00:00,232.1,512.25,512.25,,183.0175,12669.467499999999,12590.9075,11.9,0.0,8.9,0.0,6,1,10
2022-10-18 07:00:00,203.35,478.25,478.25,,166.675,13464.9875,13220.7725,11.9,0.0,9.3,20.0,7,1,10
2022-10-18 08:00:00,193.51,412.25,412.25,,180.7875,12767.04,12523.7425,14.6,0.0,2.6,131.0,8,1,10
2022-10-18 09:00:00,179.28,375.75,375.75,,172.92,11240.317500000001,11525.8525,15.4,0.0,4.4,260.0,9,1,10
2022-10-18 10:00:00,125.88,368.5,368.5,,179.195,9840.64,10368.91,15.8,0.0,7.6,368.0,10,1,10
2022-10-18 11:00:00,138.55,407.25,407.25,,253.60750000000002,9060.4175,9381.125,15.9,0.0,10.7,436.0,11,1,10
2022-10-18 12:00:00,122.01,450.75,450.75,,292.6325,8740.630000000001,9064.9475,15.9,0.0,11.2,458.0,12,1,10
2022-10-18 13:00:00,139.7,475.25,475.25,,283.655,8773.61,9277.7475,15.7,0.0,10.7,434.0,13,1,10
2022-10-18 14:00:00,140.0,446.25,446.25,,276.7425,9470.91,9957.43,15.5,0.0,9.9,363.0,14,1,10
2022-10-18 15:00:00,198.51,408.5,408.5,,254.2625,10819.029999999999,11225.0425,15.1,1.0,10.6,253.0,15,1,10
2022-10-18 16:00:00,230.1,385.25,385.25,,215.04500000000002,12744.42,12706.925,14.1,2.0,8.3,120.0,16,1,10
2022-10-18 17:00:00,247.85,411.5,411.5,,207.29500000000002,13696.645,13435.11,12.1,0.0,6.6,15.0,17,1,10
2022-10-18 18:00:00,198.58,474.5,474.5,,198.925,13860.7925,13663.32,10.9,0.0,7.4,0.0,18,1,10
2022-10-18 19:00:00,165.68,531.5,531.5,,196.125,13281.727499999999,13637.015,10.8,0.0,7.4,0.0,19,1,10
2022-10-18 20:00:00,144.99,536.5,536.5,,232.155,12597.324999999999,13155.0275,10.1,17.0,7.4,0.0,20,1,10
2022-10-18 21:00:00,153.6,545.0,545.0,,291.145,11831.0625,12555.06,10.9,0.0,10.2,0.0,21,1,10
2022-10-18 22:00:00,129.0,526.0,526.0,,294.84749999999997,11150.475,12019.7,10.8,15.0,13.1,0.0,22,1,10
2022-10-18 23:00:00,125.18,432.5,432.5,,273.9,10583.825,11270.5375,10.1,100.0,9.1,0.0,23,1,10
2022-10-19 00:00:00,121.42,439.75,439.75,,303.7375,10106.6325,10790.565,9.6,96.0,10.6,0.0,0,2,10
2022-10-19 01:00:00,121.67,450.25,450.25,,309.61,9849.4775,10539.7525,9.4,100.0,12.2,0.0,1,2,10
2022-10-19 02:00:00,120.62,448.75,448.75,,319.775,9733.49,10441.8425,9.1,100.0,11.8,0.0,2,2,10
2022-10-19 03:00:00,130.58,453.5,453.5,,299.97749999999996,9822.8625,10364.435000000001,8.6,100.0,10.5,0.0,3,2,10
2022-10-19 04:00:00,140.71,472.5,472.5,,389.625,10127.6225,10572.6425,8.4,100.0,12.4,0.0,4,2,10
2022-10-19 05:00:00,180.1,529.75,529.75,,452.1825,11064.775,11373.884999999998,8.4,100.0,11.2,0.0,5,2,10
2022-10-19 06:00:00,193.21,582.75,582.75,,526.58,12582.2975,12637.1075,8.3,83.0,12.6,0.0,6,2,10
2022-10-19 07:00:00,140.0,635.5,635.5,,583.37,13395.7425,13154.895,8.6,67.0,14.4,18.0,7,2,10
2022-10-19 08:00:00,116.6,706.25,706.25,,746.2874999999999,12720.42,12428.8425,9.6,99.0,15.5,126.0,8,2,10
2022-10-19 09:00:00,116.0,824.0,824.0,,757.6625,11325.59,11138.26,10.9,96.0,17.7,251.0,9,2,10
2022-10-19 10:00:00,122.0,940.25,940.25,,863.6025,10121.3325,9979.665,12.3,90.0,19.4,356.0,10,2,10
2022-10-19 11:00:00,88.5,952.75,952.75,,1015.1775,9476.380000000001,9405.6,13.4,100.0,24.1,426.0,11,2,10
2022-10-19 12:00:00,111.8,987.25,987.25,,769.95,8964.115,9364.4875,13.8,100.0,24.5,444.0,12,2,10
2022-10-19 13:00:00,80.0,1044.0,1044.0,,878.9875,8967.154999999999,9658.655,13.9,38.0,22.3,430.0,13,2,10
2022-10-19 14:00:00,116.13,1124.5,1124.5,,903.7049999999999,9784.17,10455.3025,13.9,84.0,21.5,358.0,14,2,10
2022-10-19 15:00:00,174.23,1213.25,1213.25,,835.71,11096.3575,11366.7125,13.6,53.0,21.0,245.0,15,2,10
2022-10-19 16:00:00,140.1,1404.5,1404.5,,792.5225,13075.61,12672.1125,12.4,100.0,23.4,117.0,16,2,10
2022-10-19 17:00:00,138.3,1869.5,1869.5,,1034.45,13718.8675,13301.6,11.6,100.0,21.7,9.0,17,2,10
2022-10-19 18:00:00,120.9,2430.25,2430.25,,1358.3725,13851.9175,13637.087500000001,10.9,100.0,21.7,0.0,18,2,10
2022-10-19 19:00:00,125.91,2862.0,2862.0,,1527.0175,13264.025000000001,13317.0625,10.5,76.0,25.6,0.0,19,2,10
2022-10-19 20:00:00,126.01,2955.0,2955.0,,1548.795,12547.545,12729.9725,10.4,64.0,25.2,0.0,20,2,10
2022-10-19 21:00:00,127.99,3011.25,3011.25,,1627.6025,11751.305,12054.58,10.2,72.0,24.0,0.0,21,2,10
2022-10-19 22:00:00,74.5,3012.5,3012.5,,1699.775,11066.81,11458.64,10.1,91.0,22.5,0.0,22,2,10
2022-10-19 23:00:00,38.83,3283.25,3283.25,,1513.0025,10532.1975,10785.475,10.1,99.0,21.8,0.0,23,2,10
2022-10-20 00:00:00,72.24,3221.75,3221.75,,1426.4075,10006.055,10268.7625,10.3,100.0,21.4,0.0,0,3,10
2022-10-20 01:00:00,49.0,3169.5,3169.5,,1353.6675,9692.46,10050.2975,10.0,44.0,20.9,0.0,1,3,10
2022-10-20 02:00:00,45.6,3114.0,3114.0,,1273.3625,9620.02,9973.0325,9.9,100.0,21.8,0.0,2,3,10
2022-10-20 03:00:00,57.01,3055.0,3055.0,,1327.0525,9619.0075,10029.05,10.1,100.0,22.7,0.0,3,3,10
2022-10-20 04:00:00,100.0,2998.25,2998.25,,1323.0425,9959.035,10348.997500000001,10.2,100.0,20.8,0.0,4,3,10
2022-10-20 05:00:00,152.0,2965.0,2965.0,,1354.2175,10980.5925,11296.4125,10.5,100.0,20.1,0.0,5,3,10
2022-10-20 06:00:00,195.81,2918.5,2918.5,,1232.1075,12378.0225,12638.985,10.6,100.0,20.2,0.0,6,3,10
2022-10-20 07:00:00,167.65,2867.75,2867.75,,1069.7025,13331.625,13218.2075,11.1,100.0,20.9,11.0,7,3,10
2022-10-20 08:00:00,166.93,2833.5,2833.5,,1073.785,13283.135,12637.3625,12.1,100.0,20.4,59.0,8,3,10
2022-10-20 09:00:00,149.98,2809.75,2809.75,,915.01,12662.69,11457.54,12.8,100.0,18.8,62.0,9,3,10
2022-10-20 10:00:00,132.2,2771.75,2771.75,,746.585,12480.18,10498.585,13.5,100.0,17.4,65.0,10,3,10
2022-10-20 11:00:00,129.66,2685.25,2685.25,,705.6775,12842.135,9852.1675,14.2,100.0,20.8,73.0,11,3,10
2022-10-20 12:00:00,127.98,2623.5,2623.5,,764.3325,13051.36,9596.065,14.1,100.0,12.1,89.0,12,3,10
2022-10-20 13:00:00,128.94,2594.0,2594.0,,934.2325,12749.7975,9764.01,14.6,100.0,10.4,42.0,13,3,10
2022-10-20 14:00:00,140.1,2648.25,2648.25,,970.6175000000001,12260.52,10313.997500000001,16.4,100.0,17.5,176.0,14,3,10
2022-10-20 15:00:00,168.28,2717.0,2717.0,,873.425,12445.5175,11265.86,16.5,9.0,12.2,84.0,15,3,10
2022-10-20 16:00:00,177.32,2743.5,2743.5,,814.2574999999999,13490.6925,12642.182499999999,16.2,52.0,16.0,90.0,16,3,10
2022-10-20 17:00:00,183.08,2610.5,2610.5,,976.19,13945.615,13447.782500000001,15.6,100.0,18.3,10.0,17,3,10
2022-10-20 18:00:00,164.65,2450.5,2450.5,,995.19,13997.4,13930.4525,14.9,100.0,16.0,0.0,18,3,10
2022-10-20 19:00:00,138.98,2273.25,2273.25,,1075.0025,13325.965,13891.015,14.4,100.0,13.8,0.0,19,3,10
2022-10-20 20:00:00,129.42,2039.0,2039.0,,1128.825,12588.09,13334.8975,15.1,96.0,17.1,0.0,20,3,10
2022-10-20 21:00:00,124.11,1775.75,1775.75,,1108.1475,11770.9325,12559.5325,14.8,53.0,18.2,0.0,21,3,10
2022-10-20 22:00:00,131.73,1557.75,1557.75,,1145.0,11086.955,11818.9,14.8,25.0,18.4,0.0,22,3,10
2022-10-20 23:00:00,118.62,2410.25,2410.25,,1097.245,10499.845,11225.6875,14.2,8.0,13.4,0.0,23,3,10
2022-10-21 00:00:00,113.36,2246.5,2246.5,,986.4825,10088.8125,10770.4225,14.6,10.0,20.6,0.0,0,4,10
2022-10-21 01:00:00,111.01,2043.75,2043.75,,915.615,9787.7125,10538.365,14.7,41.0,18.2,0.0,1,4,10
2022-10-21 02:00:00,119.45,1792.0,1792.0,,943.9025,9631.932499999999,10364.2425,14.4,99.0,14.0,0.0,2,4,10
2022-10-21 03:00:00,132.88,1537.0,1537.0,,737.7675,9682.75,10338.307499999999,13.6,95.0,9.8,0.0,3,4,10
2022-10-21 04:00:00,139.9,1341.25,1341.25,,556.6675,9960.0075,10578.525,13.2,86.0,11.8,0.0,4,4,10
2022-10-21 05:00:00,174.97,1265.75,1265.75,,559.085,10802.9675,11279.545,13.1,83.0,12.9,0.0,5,4,10
2022-10-21 06:00:00,192.77,1196.5,1196.5,,674.1475,12201.665,12459.6175,13.2,100.0,12.4,0.0,6,4,10
2022-10-21 07:00:00,193.48,1139.75,1139.75,,691.37,13206.475,12979.6175,13.6,100.0,13.0,6.0,7,4,10
2022-10-21 08:00:00,180.1,1122.5,1122.5,,554.605,13158.5625,12597.875,14.7,100.0,18.1,71.0,8,4,10
2022-10-21 09:00:00,177.0,1136.25,1136.25,,607.5699999999999,12881.6625,11678.4775,15.8,100.0,17.1,126.0,9,4,10
2022-10-21 10:00:00,138.08,1182.0,1182.0,,552.0325,12558.31,10951.195,16.4,100.0,17.9,151.0,10,4,10
2022-10-21 11:00:00,129.9,1270.75,1270.75,,535.885,11680.6625,10512.2375,17.6,81.0,19.8,253.0,11,4,10
2022-10-21 12:00:00,119.44,1386.0,1386.0,,507.1775,10743.9825,10281.965,18.5,35.0,16.4,348.0,12,4,10
2022-10-21 13:00:00,125.17,1425.0,1425.0,,467.63750000000005,10715.765,10366.2475,15.8,100.0,15.5,170.0,13,4,10
2022-10-21 14:00:00,146.7,1274.75,1274.75,,453.6225,10599.94,10820.935,15.6,100.0,8.7,61.0,14,4,10
2022-10-21 15:00:00,196.05,1135.0,1135.0,,415.125,11307.1425,11430.817500000001,16.9,93.0,9.9,200.0,15,4,10
2022-10-21 16:00:00,196.96,1072.25,1072.25,,366.8425,12843.875,12681.6425,16.9,100.0,14.0,79.0,16,4,10
2022-10-21 17:00:00,157.37,1175.5,1175.5,,418.3925,13552.935,13296.497500000001,16.1,99.0,15.5,8.0,17,4,10
2022-10-21 18:00:00,129.66,1333.25,1333.25,,620.4675,13473.9925,13427.1025,15.3,100.0,14.1,0.0,18,4,10
2022-10-21 19:00:00,142.03,1554.5,1554.5,,869.1775,12854.25,13070.875,14.7,100.0,14.0,0.0,19,4,10
2022-10-21 20:00:00,151.6,1827.5,1827.5,,1121.2825,12115.8125,12531.4475,14.6,100.0,15.9,0.0,20,4,10
2022-10-21 21:00:00,142.6,2117.0,2117.0,,1194.6675,11418.4725,11796.282500000001,14.1,100.0,15.5,0.0,21,4,10
2022-10-21 22:00:00,142.85,2300.75,2300.75,,1083.55,10858.8625,11224.494999999999,14.1,98.0,16.9,0.0,22,4,10
2022-10-21 23:00:00,124.78,1916.25,1916.25,,1002.4575,10315.3,10452.34,13.9,17.0,17.0,0.0,23,4,10
2022-10-22 00:00:00,129.03,1903.75,1903.75,,1028.9875,9866.4,10064.965,15.8,100.0,17.3,0.0,0,5,10
2022-10-22 01:00:00,116.78,1914.5,1914.5,,1092.635,9495.0625,9820.5375,15.0,99.0,20.2,0.0,1,5,10
2022-10-22 02:00:00,118.2,2079.5,2079.5,,1163.5774999999999,9327.285,9726.2775,14.6,95.0,23.0,0.0,2,5,10
2022-10-22 03:00:00,118.28,2235.5,2235.5,,1262.1375,9244.6925,9736.44,14.1,99.0,20.2,0.0,3,5,10
2022-10-22 04:00:00,120.1,2311.5,2311.5,,1259.045,9299.9075,9826.2525,13.9,96.0,20.7,0.0,4,5,10
2022-10-22 05:00:00,132.44,2214.75,2214.75,,1230.0225,9647.8825,10241.215,14.0,100.0,22.8,0.0,5,5,10
2022-10-22 06:00:00,121.85,2107.75,2107.75,,1231.27,10302.4125,10843.245,14.1,100.0,24.2,0.0,6,5,10
2022-10-22 07:00:00,141.36,1976.25,1976.25,,1325.3875,10846.535,11226.380000000001,14.5,100.0,25.5,9.0,7,5,10
2022-10-22 08:00:00,130.74,1807.75,1807.75,,1297.645,10848.65,10759.455,15.3,80.0,26.9,59.0,8,5,10
2022-10-22 09:00:00,122.85,1670.25,1670.25,,1251.9724999999999,10440.4,9706.55,16.5,18.0,30.5,189.0,9,5,10
2022-10-22 10:00:00,120.0,1623.75,1623.75,,1223.8825,10182.09,8807.59,16.8,15.0,29.9,295.0,10,5,10
2022-10-22 11:00:00,112.44,1744.75,1744.75,,1101.17,9791.985,8218.5875,16.9,13.0,28.8,400.0,11,5,10
2022-10-22 12:00:00,104.28,1900.25,1900.25,,1126.0149999999999,9249.710000000001,7659.1975,16.8,45.0,23.1,427.0,12,5,10
2022-10-22 13:00:00,114.0,1928.0,1928.0,,1077.9325,8995.9475,7457.4825,16.9,95.0,25.4,365.0,13,5,10
2022-10-22 14:00:00,124.1,1643.75,1643.75,,1041.3400000000001,8990.04,7581.7125,16.6,100.0,25.1,322.0,14,5,10
2022-10-22 15:00:00,157.23,1391.0,1391.0,,874.4275,9921.5925,8602.772500000001,15.9,100.0,20.9,188.0,15,5,10
2022-10-22 16:00:00,178.87,1182.5,1182.5,,774.5174999999999,11424.8475,10342.6525,15.2,100.0,18.2,65.0,16,5,10
2022-10-22 17:00:00,183.12,1002.5,1002.5,,536.47,12345.880000000001,11974.7775,14.6,99.0,13.7,7.0,17,5,10
2022-10-22 18:00:00,163.73,855.5,855.5,,438.33000000000004,12346.5475,12293.94,13.1,100.0,6.8,0.0,18,5,10
2022-10-22 19:00:00,143.0,740.75,740.75,,392.14750000000004,11879.515,12123.314999999999,12.6,100.0,8.4,0.0,19,5,10
2022-10-22 20:00:00,137.01,614.25,614.25,,365.735,11334.68,11690.675,12.8,100.0,9.2,0.0,20,5,10
2022-10-22 21:00:00,132.42,507.0,507.0,,344.2025,10882.2725,11182.8975,12.9,100.0,10.8,0.0,21,5,10
2022-10-22 22:00:00,110.66,434.5,434.5,,374.685,10402.255000000001,10768.9,13.0,100.0,11.9,0.0,22,5,10
2022-10-22 23:00:00,99.15,657.25,657.25,,381.8175,10018.6025,10460.7625,12.9,100.0,13.0,0.0,23,5,10
2022-10-23 00:00:00,93.54,736.75,736.75,,352.7925,9625.515,10102.93,13.4,100.0,12.2,0.0,0,6,10
2022-10-23 01:00:00,90.0,820.5,820.5,,326.135,9336.12,9851.3025,13.1,100.0,12.4,0.0,1,6,10
2022-10-23 02:00:00,96.45,885.25,885.25,,349.195,9135.4725,9774.0,12.9,100.0,12.5,0.0,2,6,10
2022-10-23 03:00:00,89.34,958.75,958.75,,345.8925,9057.8125,9749.2025,12.8,100.0,13.3,0.0,3,6,10
2022-10-23 04:00:00,104.8,1065.5,1065.5,,399.37,9034.5275,9783.2325,12.7,97.0,14.9,0.0,4,6,10
2022-10-23 05:00:00,110.0,1243.25,1243.25,,423.9925,9146.0775,9863.4975,12.6,100.0,15.1,0.0,5,6,10
2022-10-23 06:00:00,118.66,1435.5,1435.5,,497.8175,9471.5525,10147.445,12.8,100.0,16.9,0.0,6,6,10
2022-10-23 07:00:00,114.21,1698.25,1698.25,,700.8425,9990.0475,10231.7975,12.9,100.0,18.0,7.0,7,6,10
2022-10-23 08:00:00,96.0,2117.75,2117.75,,864.7,10187.955,9432.595,13.6,100.0,20.1,49.0,8,6,10
2022-10-23 09:00:00,93.19,2549.75,2549.75,,922.76,10239.7475,8127.4325,14.6,100.0,21.5,93.0,9,6,10
2022-10-23 10:00:00,83.39,2777.0,2777.0,,893.14,10234.485,6822.005,15.7,100.0,25.6,141.0,10,6,10
2022-10-23 11:00:00,76.17,2591.75,2591.75,,990.815,10369.1375,6129.4375,16.1,100.0,23.1,98.0,11,6,10
2022-10-23 12:00:00,78.31,2381.0,2381.0,,1016.0175,9769.2225,5884.0325,16.8,100.0,19.1,152.0,12,6,10
2022-10-23 13:00:00,78.42,2219.0,2219.0,,1071.975,9630.4975,6037.835,17.8,100.0,27.0,223.0,13,6,10
2022-10-23 14:00:00,88.37,2152.5,2152.5,,1307.105,9656.545,6785.155000000001,18.3,100.0,23.6,155.0,14,6,10
2022-10-23 15:00:00,100.31,2109.75,2109.75,,1385.8025,10382.78,8339.3575,18.6,100.0,23.8,153.0,15,6,10
2022-10-23 16:00:00,109.02,2071.75,2071.75,,1464.185,11860.7225,10652.5775,18.5,100.0,27.2,47.0,16,6,10
2022-10-23 17:00:00,115.49,1972.5,1972.5,,1513.18,12497.8825,12222.0725,17.2,100.0,34.9,4.0,17,6,10
2022-10-23 18:00:00,101.3,1930.0,1930.0,,1611.7675,12336.76,12616.44,15.9,100.0,27.2,0.0,18,6,10
2022-10-23 19:00:00,84.49,2149.5,2149.5,,1703.015,11877.8425,12438.6425,15.6,100.0,34.3,0.0,19,6,10
2022-10-23 20:00:00,78.43,2857.5,2857.5,,1669.9075,11333.715,12102.6875,15.6,9.0,26.0,0.0,20,6,10
2022-10-23 21:00:00,71.81,3581.25,3581.25,,1427.1,10660.9675,11575.875,15.4,9.0,27.7,0.0,21,6,10
2022-10-23 22:00:00,52.35,4006.25,4006.25,,1532.6599999999999,10313.58,10917.82,15.1,84.0,25.2,0.0,22,6,10
2022-10-23 23:00:00,49.82,4102.75,4102.75,,1671.9625,9803.895,10467.18,14.4,99.0,19.6,0.0,23,6,10
2022-10-24 00:00:00,38.08,4007.0,4007.0,,1796.2675,9388.295,10139.12,15.2,83.0,27.0,0.0,0,0,10
2022-10-24 01:00:00,24.88,4032.0,4032.0,,1838.61,9247.529999999999,9959.575,15.6,45.0,30.1,0.0,1,0,10
2022-10-24 02:00:00,36.02,4310.0,4310.0,,1917.2575000000002,9126.9075,9823.6475,15.4,56.0,33.0,0.0,2,0,10
2022-10-24 03:00:00,48.2,4571.75,4571.75,,2123.1675,9194.85,9842.6075,15.6,20.0,34.6,0.0,3,0,10
2022-10-24 04:00:00,58.57,4780.25,4780.25,,2209.9725,9594.0025,10160.375,15.6,76.0,36.3,0.0,4,0,10
2022-10-24 05:00:00,96.38,4886.0,4886.0,,2226.63,10701.2,11079.5075,15.6,72.0,40.0,0.0,5,0,10
2022-10-24 06:00:00,122.1,4876.5,4876.5,,2267.0299999999997,12203.9875,12282.11,15.4,34.0,41.9,0.0,6,0,10
2022-10-24 07:00:00,108.91,4892.75,4892.75,,2290.0225,13018.119999999999,12928.3975,14.9,99.0,39.7,8.0,7,0,10
2022-10-24 08:00:00,99.92,4903.75,4903.75,,2281.245,12779.13,12392.2925,14.8,72.0,37.4,64.0,8,0,10
2022-10-24 09:00:00,75.0,4910.5,4910.5,,2284.6525,12344.9775,11822.1075,14.9,43.0,40.0,107.0,9,0,10
2022-10-24 10:00:00,60.0,4869.0,4869.0,,2288.39,11639.545,11547.9475,15.2,69.0,41.8,278.0,10,0,10
2022-10-24 11:00:00,66.0,4707.0,4707.0,,2284.2125,11381.615,11629.34,14.4,77.0,40.4,210.0,11,0,10
2022-10-24 12:00:00,68.12,4536.75,4536.75,,2287.93,11498.69,11859.3775,14.4,33.0,39.5,232.0,12,0,10
2022-10-24 13:00:00,76.08,4316.0,4316.0,,2206.8975,11553.65,12173.2925,15.2,53.0,31.6,169.0,13,0,10
2022-10-24 14:00:00,82.5,4021.0,4021.0,,2089.8925,11739.880000000001,12532.34,15.6,100.0,37.0,211.0,14,0,10
2022-10-24 15:00:00,107.7,3691.25,3691.25,,1816.585,12297.4825,12710.43,15.2,100.0,33.4,111.0,15,0,10
