"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"08/04/2023 08:30:00 - 08/04/2023 08:45:00","BZN|NL","411.00","411.00"," ","254.48"
"08/04/2023 08:45:00 - 08/04/2023 09:00:00","BZN|NL","385.00","385.00"," ","231.07"
"08/04/2023 09:00:00 - 08/04/2023 09:15:00","BZN|NL","358.00","358.00"," ","240.67"
"08/04/2023 09:15:00 - 08/04/2023 09:30:00","BZN|NL","338.00","338.00"," ","237.05"
"08/04/2023 09:30:00 - 08/04/2023 09:45:00","BZN|NL","323.00","323.00"," ","187.08"
"08/04/2023 09:45:00 - 08/04/2023 10:00:00","BZN|NL","307.00","307.00"," ","206.30"
"08/04/2023 10:00:00 - 08/04/2023 10:15:00","BZN|NL","293.00","293.00"," ","181.54"
"08/04/2023 10:15:00 - 08/04/2023 10:30:00","BZN|NL","282.00","282.00"," ","161.18"
"08/04/2023 10:30:00 - 08/04/2023 10:45:00","BZN|NL","271.00","271.00"," ","158.81"
"08/04/2023 10:45:00 - 08/04/2023 11:00:00","BZN|NL","260.00","260.00"," ","150.67"
"08/04/2023 11:00:00 - 08/04/2023 11:15:00","BZN|NL","250.00","250.00"," ","157.03"
"08/04/2023 11:15:00 - 08/04/2023 11:30:00","BZN|NL","244.00","244.00"," ","158.45"
"08/04/2023 11:30:00 - 08/04/2023 11:45:00","BZN|NL","242.00","242.00"," ","139.87"
"08/04/2023 11:45:00 - 08/04/2023 12:00:00","BZN|NL","241.00","241.00"," ","146.54"
"08/04/2023 12:00:00 - 08/04/2023 12:15:00","BZN|NL","240.00","240.00"," ","157.20"
"08/04/2023 12:15:00 - 08/04/2023 12:30:00","BZN|NL","237.00","237.00"," ","178.27"
"08/04/2023 12:30:00 - 08/04/2023 12:45:00","BZN|NL","234.00","234.00"," ","178.81"
"08/04/2023 12:45:00 - 08/04/2023 13:00:00","BZN|NL","232.00","232.00"," ","191.59"
"08/04/2023 13:00:00 - 08/04/2023 13:15:00","BZN|NL","229.00","229.00"," ","199.76"
"08/04/2023 13:15:00 - 08/04/2023 13:30:00","BZN|NL","224.00","224.00"," ","173.55"
"08/04/2023 13:30:00 - 08/04/2023 13:45:00","BZN|NL","220.00","220.00"," ","182.39"
"08/04/2023 13:45:00 - 08/04/2023 14:00:00","BZN|NL","214.00","214.00"," ","203.89"
"08/04/2023 14:00:00 - 08/04/2023 14:15:00","BZN|NL","210.00","210.00"," ","193.32"
"08/04/2023 14:15:00 - 08/04/2023 14:30:00","BZN|NL","207.00","207.00"," ","173.51"
"08/04/2023 14:30:00 - 08/04/2023 14:45:00","BZN|NL","206.00","206.00"," ","187.66"
"08/04/2023 14:45:00 - 08/04/2023 15:00:00","BZN|NL","207.00","207.00"," ","205.21"
"08/04/2023 15:00:00 - 08/04/2023 15:15:00","BZN|NL","206.00","206.00"," ","229.64"
"08/04/2023 15:15:00 - 08/04/2023 15:30:00","BZN|NL","209.00","209.00"," ","239.54"
"08/04/2023 15:30:00 - 08/04/2023 15:45:00","BZN|NL","214.00","214.00"," ","234.38"
"08/04/2023 15:45:00 - 08/04/2023 16:00:00","BZN|NL","219.00","219.00"," ","216.31"
"08/04/2023 16:00:00 - 08/04/2023 16:15:00","BZN|NL","224.00","224.00"," ","204.38"
"08/04/2023 16:15:00 - 08/04/2023 16:30:00","BZN|NL","227.00","227.00"," ","194.34"
"08/04/2023 16:30:00 - 08/04/2023 16:45:00","BZN|NL","232.00","232.00"," ","177.72"
"08/04/2023 16:45:00 - 08/04/2023 17:00:00","BZN|NL","235.00","235.00"," ","175.14"
"08/04/2023 17:00:00 - 08/04/2023 17:15:00","BZN|NL","239.00","239.00"," ","185.31"
"08/04/2023 17:15:00 - 08/04/2023 17:30:00","BZN|NL","243.00","243.00"," ","187.04"
"08/04/2023 17:30:00 - 08/04/2023 17:45:00","BZN|NL","245.00","245.00"," ","188.75"
"08/04/2023 17:45:00 - 08/04/2023 18:00:00","BZN|NL","252.00","252.00"," ","169.07"
"08/04/2023 18:00:00 - 08/04/2023 18:15:00","BZN|NL","255.00","255.00"," ","169.46"
"08/04/2023 18:15:00 - 08/04/2023 18:30:00","BZN|NL","270.00","270.00"," ","189.60"
"08/04/2023 18:30:00 - 08/04/2023 18:45:00","BZN|NL","295.00","295.00"," ","191.33"
"08/04/2023 18:45:00 - 08/04/2023 19:00:00","BZN|NL","322.00","322.00"," ","186.16"
"08/04/2023 19:00:00 - 08/04/2023 19:15:00","BZN|NL","348.00","348.00"," ","183.95"
"08/04/2023 19:15:00 - 08/04/2023 19:30:00","BZN|NL","382.00","382.00"," ","181.67"
"08/04/2023 19:30:00 - 08/04/2023 19:45:00","BZN|NL","421.00","421.00"," ","179.33"
"08/04/2023 19:45:00 - 08/04/2023 20:00:00","BZN|NL","459.00","459.00"," ","192.38"
"08/04/2023 20:00:00 - 08/04/2023 20:15:00","BZN|NL","497.00","497.00"," ","213.82"
"08/04/2023 20:15:00 - 08/04/2023 20:30:00","BZN|NL","519.00","519.00"," ","223.16"
"08/04/2023 20:30:00 - 08/04/2023 20:45:00","BZN|NL","524.00","524.00"," ","222.11"
"08/04/2023 20:45:00 - 08/04/2023 21:00:00","BZN|NL","530.00","530.00"," ","228.86"
"08/04/2023 21:00:00 - 08/04/2023 21:15:00","BZN|NL","533.00","533.00"," ","218.20"
"08/04/2023 21:15:00 - 08/04/2023 21:30:00","BZN|NL","547.00","547.00"," ","207.88"
"08/04/2023 21:30:00 - 08/04/2023 21:45:00","BZN|NL","569.00","569.00"," ","199.53"
"08/04/2023 21:45:00 - 08/04/2023 22:00:00","BZN|NL","586.00","586.00"," ","194.18"
"08/04/2023 22:00:00 - 08/04/2023 22:15:00","BZN|NL","606.00","606.00"," ","195.88"
"08/04/2023 22:15:00 - 08/04/2023 22:30:00","BZN|NL","631.00","631.00"," ","174.12"
"08/04/2023 22:30:00 - 08/04/2023 22:45:00","BZN|NL","655.00","655.00"," ","180.28"
"08/04/2023 22:45:00 - 08/04/2023 23:00:00","BZN|NL","685.00","685.00"," ","189.30"
"08/04/2023 23:00:00 - 08/04/2023 23:15:00","BZN|NL","715.00","715.00"," ","200.84"
"08/04/2023 23:15:00 - 08/04/2023 23:30:00","BZN|NL","704.00","704.00"," ","193.97"
"08/04/2023 23:30:00 - 08/04/2023 23:45:00","BZN|NL","660.00","660.00"," ","185.59"
"08/04/2023 23:45:00 - 09/04/2023 00:00:00","BZN|NL","617.00","617.00"," ","183.38"
"09/04/2023 00:00:00 - 09/04/2023 00:15:00","BZN|NL","272.00","272.00"," ","164.06"
"09/04/2023 00:15:00 - 09/04/2023 00:30:00","BZN|NL","268.00","268.00"," ","155.70"
"09/04/2023 00:30:00 - 09/04/2023 00:45:00","BZN|NL","265.00","265.00"," ","152.82"
"09/04/2023 00:45:00 - 09/04/2023 01:00:00","BZN|NL","262.00","262.00"," ","145.50"
"09/04/2023 01:00:00 - 09/04/2023 01:15:00","BZN|NL","258.00","258.00"," ","148.08"
"09/04/2023 01:15:00 - 09/04/2023 01:30:00","BZN|NL","258.00","258.00"," ","162.98"
"09/04/2023 01:30:00 - 09/04/2023 01:45:00","BZN|NL","254.00","254.00"," ","170.43"
"09/04/2023 01:45:00 - 09/04/2023 02:00:00","BZN|NL","252.00","252.00"," ","179.26"
"09/04/2023 02:00:00 - 09/04/2023 02:15:00","BZN|NL","248.00","248.00"," ","176.86"
"09/04/2023 02:15:00 - 09/04/2023 02:30:00","BZN|NL","242.00","242.00"," ","175.22"
"09/04/2023 02:30:00 - 09/04/2023 02:45:00","BZN|NL","230.00","230.00"," ","178.26"
"09/04/2023 02:45:00 - 09/04/2023 03:00:00","BZN|NL","214.00","214.00"," ","192.57"
"09/04/2023 03:00:00 - 09/04/2023 03:15:00","BZN|NL","200.00","200.00"," ","194.33"
"09/04/2023 03:15:00 - 09/04/2023 03:30:00","BZN|NL","193.00","193.00"," ","197.94"
"09/04/2023 03:30:00 - 09/04/2023 03:45:00","BZN|NL","184.00","184.00"," ","209.77"
"09/04/2023 03:45:00 - 09/04/2023 04:00:00","BZN|NL","180.00","180.00"," ","216.41"
"09/04/2023 04:00:00 - 09/04/2023 04:15:00","BZN|NL","173.00","173.00"," ","202.09"
"09/04/2023 04:15:00 - 09/04/2023 04:30:00","BZN|NL","171.00","171.00"," ","184.46"
"09/04/2023 04:30:00 - 09/04/2023 04:45:00","BZN|NL","171.00","171.00"," ","171.36"
"09/04/2023 04:45:00 - 09/04/2023 05:00:00","BZN|NL","170.00","170.00"," ","159.09"
"09/04/2023 05:00:00 - 09/04/2023 05:15:00","BZN|NL","166.00","166.00"," ","158.83"
"09/04/2023 05:15:00 - 09/04/2023 05:30:00","BZN|NL","167.00","167.00"," ","149.00"
"09/04/2023 05:30:00 - 09/04/2023 05:45:00","BZN|NL","167.00","167.00"," ","143.46"
"09/04/2023 05:45:00 - 09/04/2023 06:00:00","BZN|NL","167.00","167.00"," ","141.43"
"09/04/2023 06:00:00 - 09/04/2023 06:15:00","BZN|NL","168.00","168.00"," ","149.11"
"09/04/2023 06:15:00 - 09/04/2023 06:30:00","BZN|NL","171.00","171.00"," ","149.10"
"09/04/2023 06:30:00 - 09/04/2023 06:45:00","BZN|NL","176.00","176.00"," ","154.34"
"09/04/2023 06:45:00 - 09/04/2023 07:00:00","BZN|NL","180.00","180.00"," ","160.94"
"09/04/2023 07:00:00 - 09/04/2023 07:15:00","BZN|NL","185.00","185.00"," ","160.70"
"09/04/2023 07:15:00 - 09/04/2023 07:30:00","BZN|NL","190.00","190.00"," ","137.24"
"09/04/2023 07:30:00 - 09/04/2023 07:45:00","BZN|NL","198.00","198.00"," ","132.83"
"09/04/2023 07:45:00 - 09/04/2023 08:00:00","BZN|NL","209.00","209.00"," ","126.87"
"09/04/2023 08:00:00 - 09/04/2023 08:15:00","BZN|NL","219.00","219.00"," ","125.64"
"09/04/2023 08:15:00 - 09/04/2023 08:30:00","BZN|NL","214.00","214.00"," ","121.73"
"09/04/2023 08:30:00 - 09/04/2023 08:45:00","BZN|NL","194.00","194.00"," ","115.36"
"09/04/2023 08:45:00 - 09/04/2023 09:00:00","BZN|NL","174.00","174.00"," ","110.06"
"09/04/2023 09:00:00 - 09/04/2023 09:15:00","BZN|NL","153.00","153.00"," ","106.40"
"09/04/2023 09:15:00 - 09/04/2023 09:30:00","BZN|NL","134.00","134.00"," ","102.77"
"09/04/2023 09:30:00 - 09/04/2023 09:45:00","BZN|NL","120.00","120.00"," ","100.28"
"09/04/2023 09:45:00 - 09/04/2023 10:00:00","BZN|NL","107.00","107.00"," ","100.81"
"09/04/2023 10:00:00 - 09/04/2023 10:15:00","BZN|NL","93.00","93.00"," ","116.30"
"09/04/2023 10:15:00 - 09/04/2023 10:30:00","BZN|NL","85.00","85.00"," ","134.11"
"09/04/2023 10:30:00 - 09/04/2023 10:45:00","BZN|NL","80.00","80.00"," ","149.13"
"09/04/2023 10:45:00 - 09/04/2023 11:00:00","BZN|NL","76.00","76.00"," ","152.10"
"09/04/2023 11:00:00 - 09/04/2023 11:15:00","BZN|NL","74.00","74.00"," ","161.07"
"09/04/2023 11:15:00 - 09/04/2023 11:30:00","BZN|NL","73.00","73.00"," ","156.81"
"09/04/2023 11:30:00 - 09/04/2023 11:45:00","BZN|NL","78.00","78.00"," ","147.97"
"09/04/2023 11:45:00 - 09/04/2023 12:00:00","BZN|NL","85.00","85.00"," ","140.98"
"09/04/2023 12:00:00 - 09/04/2023 12:15:00","BZN|NL","86.00","86.00"," ","142.73"
"09/04/2023 12:15:00 - 09/04/2023 12:30:00","BZN|NL","98.00","98.00"," ","139.39"
"09/04/2023 12:30:00 - 09/04/2023 12:45:00","BZN|NL","112.00","112.00"," ","159.94"
"09/04/2023 12:45:00 - 09/04/2023 13:00:00","BZN|NL","128.00","128.00"," ","165.65"
"09/04/2023 13:00:00 - 09/04/2023 13:15:00","BZN|NL","145.00","145.00"," ","167.63"
"09/04/2023 13:15:00 - 09/04/2023 13:30:00","BZN|NL","164.00","164.00"," ","159.30"
"09/04/2023 13:30:00 - 09/04/2023 13:45:00","BZN|NL","188.00","188.00"," ","161.95"
"09/04/2023 13:45:00 - 09/04/2023 14:00:00","BZN|NL","210.00","210.00"," ","161.84"
"09/04/2023 14:00:00 - 09/04/2023 14:15:00","BZN|NL","230.00","230.00"," ","186.85"
"09/04/2023 14:15:00 - 09/04/2023 14:30:00","BZN|NL","248.00","248.00"," ","181.02"
"09/04/2023 14:30:00 - 09/04/2023 14:45:00","BZN|NL","263.00","263.00"," ","211.76"
"09/04/2023 14:45:00 - 09/04/2023 15:00:00","BZN|NL","276.00","276.00"," ","207.96"
"09/04/2023 15:00:00 - 09/04/2023 15:15:00","BZN|NL","292.00","292.00"," ","222.31"
"09/04/2023 15:15:00 - 09/04/2023 15:30:00","BZN|NL","307.00","307.00"," ","230.35"
"09/04/2023 15:30:00 - 09/04/2023 15:45:00","BZN|NL","326.00","326.00"," ","215.15"
"09/04/2023 15:45:00 - 09/04/2023 16:00:00","BZN|NL","343.00","343.00"," ","203.10"
"09/04/2023 16:00:00 - 09/04/2023 16:15:00","BZN|NL","362.00","362.00"," ","213.92"
"09/04/2023 16:15:00 - 09/04/2023 16:30:00","BZN|NL","378.00","378.00"," ","203.48"
"09/04/2023 16:30:00 - 09/04/2023 16:45:00","BZN|NL","394.00","394.00"," ","216.98"
"09/04/2023 16:45:00 - 09/04/2023 17:00:00","BZN|NL","410.00","410.00"," ","245.16"
"09/04/2023 17:00:00 - 09/04/2023 17:15:00","BZN|NL","424.00","424.00"," ","235.82"
"09/04/2023 17:15:00 - 09/04/2023 17:30:00","BZN|NL","427.00","427.00"," ","275.58"
"09/04/2023 17:30:00 - 09/04/2023 17:45:00","BZN|NL","420.00","420.00"," ","308.03"
"09/04/2023 17:45:00 - 09/04/2023 18:00:00","BZN|NL","411.00","411.00"," ","310.19"
"09/04/2023 18:00:00 - 09/04/2023 18:15:00","BZN|NL","403.00","403.00"," ","305.99"
"09/04/2023 18:15:00 - 09/04/2023 18:30:00","BZN|NL","399.00","399.00"," ","276.94"
"09/04/2023 18:30:00 - 09/04/2023 18:45:00","BZN|NL","402.00","402.00"," ","273.21"
"09/04/2023 18:45:00 - 09/04/2023 19:00:00","BZN|NL","405.00","405.00"," ","259.19"
"09/04/2023 19:00:00 - 09/04/2023 19:15:00","BZN|NL","409.00","409.00"," ","258.33"
"09/04/2023 19:15:00 - 09/04/2023 19:30:00","BZN|NL","412.00","412.00"," ","287.01"
"09/04/2023 19:30:00 - 09/04/2023 19:45:00","BZN|NL","418.00","418.00"," ","284.49"
"09/04/2023 19:45:00 - 09/04/2023 20:00:00","BZN|NL","424.00","424.00"," ","309.89"
"09/04/2023 20:00:00 - 09/04/2023 20:15:00","BZN|NL","430.00","430.00"," ","342.80"
"09/04/2023 20:15:00 - 09/04/2023 20:30:00","BZN|NL","452.00","452.00"," ","365.37"
"09/04/2023 20:30:00 - 09/04/2023 20:45:00","BZN|NL","492.00","492.00"," ","381.42"
"09/04/2023 20:45:00 - 09/04/2023 21:00:00","BZN|NL","528.00","528.00"," ","399.24"
"09/04/2023 21:00:00 - 09/04/2023 21:15:00","BZN|NL","567.00","567.00"," ","405.47"
"09/04/2023 21:15:00 - 09/04/2023 21:30:00","BZN|NL","617.00","617.00"," ","443.01"
"09/04/2023 21:30:00 - 09/04/2023 21:45:00","BZN|NL","677.00","677.00"," ","464.72"
"09/04/2023 21:45:00 - 09/04/2023 22:00:00","BZN|NL","737.00","737.00"," ","528.49"
"09/04/2023 22:00:00 - 09/04/2023 22:15:00","BZN|NL","798.00","798.00"," ","534.34"
"09/04/2023 22:15:00 - 09/04/2023 22:30:00","BZN|NL","865.00","865.00"," ","594.46"
"09/04/2023 22:30:00 - 09/04/2023 22:45:00","BZN|NL","939.00","939.00"," ","631.90"
"09/04/2023 22:45:00 - 09/04/2023 23:00:00","BZN|NL","1017.00","1017.00"," ","689.38"
"09/04/2023 23:00:00 - 09/04/2023 23:15:00","BZN|NL","1092.00","1092.00"," ","769.39"
"09/04/2023 23:15:00 - 09/04/2023 23:30:00","BZN|NL","1141.00","1141.00"," ","845.18"
"09/04/2023 23:30:00 - 09/04/2023 23:45:00","BZN|NL","1162.00","1162.00"," ","899.43"
"09/04/2023 23:45:00 - 10/04/2023 00:00:00","BZN|NL","1184.00","1184.00"," ","962.02"
"10/04/2023 00:00:00 - 10/04/2023 00:15:00","BZN|NL","2151.00","2151.00"," ","957.31"
"10/04/2023 00:15:00 - 10/04/2023 00:30:00","BZN|NL","2176.00","2176.00"," ","993.52"
"10/04/2023 00:30:00 - 10/04/2023 00:45:00","BZN|NL","2200.00","2200.00"," ","1047.56"
"10/04/2023 00:45:00 - 10/04/2023 01:00:00","BZN|NL","2226.00","2226.00"," ","1107.69"
"10/04/2023 01:00:00 - 10/04/2023 01:15:00","BZN|NL","2250.00","2250.00"," ","1161.16"
"10/04/2023 01:15:00 - 10/04/2023 01:30:00","BZN|NL","2272.00","2272.00"," ","1169.09"
"10/04/2023 01:30:00 - 10/04/2023 01:45:00","BZN|NL","2284.00","2284.00"," ","1209.21"
"10/04/2023 01:45:00 - 10/04/2023 02:00:00","BZN|NL","2297.00","2297.00"," ","1195.81"
"10/04/2023 02:00:00 - 10/04/2023 02:15:00","BZN|NL","2312.00","2312.00"," ","1196.76"
"10/04/2023 02:15:00 - 10/04/2023 02:30:00","BZN|NL","2343.00","2343.00"," ","1189.57"
"10/04/2023 02:30:00 - 10/04/2023 02:45:00","BZN|NL","2392.00","2392.00"," ","1161.09"
"10/04/2023 02:45:00 - 10/04/2023 03:00:00","BZN|NL","2444.00","2444.00"," ","1162.32"
"10/04/2023 03:00:00 - 10/04/2023 03:15:00","BZN|NL","2495.00","2495.00"," ","1149.45"
"10/04/2023 03:15:00 - 10/04/2023 03:30:00","BZN|NL","2547.00","2547.00"," ","1159.42"
"10/04/2023 03:30:00 - 10/04/2023 03:45:00","BZN|NL","2596.00","2596.00"," ","1173.70"
"10/04/2023 03:45:00 - 10/04/2023 04:00:00","BZN|NL","2642.00","2642.00"," ","1234.41"
"10/04/2023 04:00:00 - 10/04/2023 04:15:00","BZN|NL","2694.00","2694.00"," ","1250.13"
"10/04/2023 04:15:00 - 10/04/2023 04:30:00","BZN|NL","2740.00","2740.00"," ","1240.98"
"10/04/2023 04:30:00 - 10/04/2023 04:45:00","BZN|NL","2788.00","2788.00"," ","1253.20"
"10/04/2023 04:45:00 - 10/04/2023 05:00:00","BZN|NL","2836.00","2836.00"," ","1254.69"
"10/04/2023 05:00:00 - 10/04/2023 05:15:00","BZN|NL","2882.00","2882.00"," ","1250.93"
"10/04/2023 05:15:00 - 10/04/2023 05:30:00","BZN|NL","2919.00","2919.00"," ","1245.35"
"10/04/2023 05:30:00 - 10/04/2023 05:45:00","BZN|NL","2943.00","2943.00"," ","1284.75"
"10/04/2023 05:45:00 - 10/04/2023 06:00:00","BZN|NL","2967.00","2967.00"," ","1346.65"
"10/04/2023 06:00:00 - 10/04/2023 06:15:00","BZN|NL","2992.00","2992.00"," ","1355.74"
"10/04/2023 06:15:00 - 10/04/2023 06:30:00","BZN|NL","3015.00","3015.00"," ","1360.57"
"10/04/2023 06:30:00 - 10/04/2023 06:45:00","BZN|NL","3037.00","3037.00"," ","1366.22"
"10/04/2023 06:45:00 - 10/04/2023 07:00:00","BZN|NL","3058.00","3058.00"," ","1331.97"
"10/04/2023 07:00:00 - 10/04/2023 07:15:00","BZN|NL","3079.00","3079.00"," ","1351.44"
"10/04/2023 07:15:00 - 10/04/2023 07:30:00","BZN|NL","3097.00","3097.00"," ","1402.51"
"10/04/2023 07:30:00 - 10/04/2023 07:45:00","BZN|NL","3113.00","3113.00"," ","1458.20"
"10/04/2023 07:45:00 - 10/04/2023 08:00:00","BZN|NL","3129.00","3129.00"," ","1501.32"
"10/04/2023 08:00:00 - 10/04/2023 08:15:00","BZN|NL","3144.00","3144.00"," ","1524.89"
"10/04/2023 08:15:00 - 10/04/2023 08:30:00","BZN|NL","3128.00","3128.00"," ","1555.12"
"10/04/2023 08:30:00 - 10/04/2023 08:45:00","BZN|NL","3079.00","3079.00"," ","1486.14"
"10/04/2023 08:45:00 - 10/04/2023 09:00:00","BZN|NL","3032.00","3032.00"," ","1444.83"
"10/04/2023 09:00:00 - 10/04/2023 09:15:00","BZN|NL","2984.00","2984.00"," ","1431.86"
"10/04/2023 09:15:00 - 10/04/2023 09:30:00","BZN|NL","2935.00","2935.00"," ","1366.92"
"10/04/2023 09:30:00 - 10/04/2023 09:45:00","BZN|NL","2891.00","2891.00"," ","1303.54"
"10/04/2023 09:45:00 - 10/04/2023 10:00:00","BZN|NL","2844.00","2844.00"," ","1248.57"
"10/04/2023 10:00:00 - 10/04/2023 10:15:00","BZN|NL","2797.00","2797.00"," ","1271.40"
"10/04/2023 10:15:00 - 10/04/2023 10:30:00","BZN|NL","2756.00","2756.00"," ","1225.71"
"10/04/2023 10:30:00 - 10/04/2023 10:45:00","BZN|NL","2717.00","2717.00"," ","1225.85"
"10/04/2023 10:45:00 - 10/04/2023 11:00:00","BZN|NL","2681.00","2681.00"," ","1249.74"
"10/04/2023 11:00:00 - 10/04/2023 11:15:00","BZN|NL","2645.00","2645.00"," ","1270.83"
"10/04/2023 11:15:00 - 10/04/2023 11:30:00","BZN|NL","2651.00","2651.00"," ","1340.37"
"10/04/2023 11:30:00 - 10/04/2023 11:45:00","BZN|NL","2701.00","2701.00"," ","1393.76"
"10/04/2023 11:45:00 - 10/04/2023 12:00:00","BZN|NL","2751.00","2751.00"," ","1427.96"
"10/04/2023 12:00:00 - 10/04/2023 12:15:00","BZN|NL","2803.00","2803.00"," ","1474.62"
"10/04/2023 12:15:00 - 10/04/2023 12:30:00","BZN|NL","2856.00","2856.00"," ","1508.17"
"10/04/2023 12:30:00 - 10/04/2023 12:45:00","BZN|NL","2913.00","2913.00"," ","1428.17"
"10/04/2023 12:45:00 - 10/04/2023 13:00:00","BZN|NL","2973.00","2973.00"," ","1361.14"
"10/04/2023 13:00:00 - 10/04/2023 13:15:00","BZN|NL","3028.00","3028.00"," ","1124.00"
"10/04/2023 13:15:00 - 10/04/2023 13:30:00","BZN|NL","3086.00","3086.00"," ","1300.44"
"10/04/2023 13:30:00 - 10/04/2023 13:45:00","BZN|NL","3142.00","3142.00"," ","1392.39"
"10/04/2023 13:45:00 - 10/04/2023 14:00:00","BZN|NL","3203.00","3203.00"," ","1596.04"
"10/04/2023 14:00:00 - 10/04/2023 14:15:00","BZN|NL","3259.00","3259.00"," ","1724.15"
"10/04/2023 14:15:00 - 10/04/2023 14:30:00","BZN|NL","3323.00","3323.00"," ","1782.04"
"10/04/2023 14:30:00 - 10/04/2023 14:45:00","BZN|NL","3389.00","3389.00"," ","1868.05"
"10/04/2023 14:45:00 - 10/04/2023 15:00:00","BZN|NL","3456.00","3456.00"," ","2017.74"
"10/04/2023 15:00:00 - 10/04/2023 15:15:00","BZN|NL","3523.00","3523.00"," ","1869.62"
"10/04/2023 15:15:00 - 10/04/2023 15:30:00","BZN|NL","3588.00","3588.00"," ","1939.39"
"10/04/2023 15:30:00 - 10/04/2023 15:45:00","BZN|NL","3657.00","3657.00"," ","2011.65"
"10/04/2023 15:45:00 - 10/04/2023 16:00:00","BZN|NL","3721.00","3721.00"," ","1938.50"
"10/04/2023 16:00:00 - 10/04/2023 16:15:00","BZN|NL","3790.00","3790.00"," ","1721.72"
"10/04/2023 16:15:00 - 10/04/2023 16:30:00","BZN|NL","3848.00","3848.00"," ","1838.91"
"10/04/2023 16:30:00 - 10/04/2023 16:45:00","BZN|NL","3901.00","3901.00"," ","1886.43"
"10/04/2023 16:45:00 - 10/04/2023 17:00:00","BZN|NL","3955.00","3955.00"," ","1865.96"
"10/04/2023 17:00:00 - 10/04/2023 17:15:00","BZN|NL","4009.00","4009.00"," ","1897.59"
"10/04/2023 17:15:00 - 10/04/2023 17:30:00","BZN|NL","4066.00","4066.00"," ","1941.67"
"10/04/2023 17:30:00 - 10/04/2023 17:45:00","BZN|NL","4126.00","4126.00"," ","1913.80"
"10/04/2023 17:45:00 - 10/04/2023 18:00:00","BZN|NL","4188.00","4188.00"," ","1839.52"
"10/04/2023 18:00:00 - 10/04/2023 18:15:00","BZN|NL","4249.00","4249.00"," ","1865.32"
"10/04/2023 18:15:00 - 10/04/2023 18:30:00","BZN|NL","4306.00","4306.00"," ","1912.44"
"10/04/2023 18:30:00 - 10/04/2023 18:45:00","BZN|NL","4357.00","4357.00"," ","1885.86"
"10/04/2023 18:45:00 - 10/04/2023 19:00:00","BZN|NL","4407.00","4407.00"," ","1841.46"
"10/04/2023 19:00:00 - 10/04/2023 19:15:00","BZN|NL","4457.00","4457.00"," ","1906.82"
"10/04/2023 19:15:00 - 10/04/2023 19:30:00","BZN|NL","4498.00","4498.00"," ","1871.26"
"10/04/2023 19:30:00 - 10/04/2023 19:45:00","BZN|NL","4528.00","4528.00"," ","1832.59"
"10/04/2023 19:45:00 - 10/04/2023 20:00:00","BZN|NL","4558.00","4558.00"," ","1892.00"
"10/04/2023 20:00:00 - 10/04/2023 20:15:00","BZN|NL","4590.00","4590.00"," ","1847.17"
"10/04/2023 20:15:00 - 10/04/2023 20:30:00","BZN|NL","4623.00","4623.00"," ","1857.45"
"10/04/2023 20:30:00 - 10/04/2023 20:45:00","BZN|NL","4657.00","4657.00"," ","1869.04"
"10/04/2023 20:45:00 - 10/04/2023 21:00:00","BZN|NL","4689.00","4689.00"," ","1868.90"
"10/04/2023 21:00:00 - 10/04/2023 21:15:00","BZN|NL","4723.00","4723.00"," ","1867.71"
"10/04/2023 21:15:00 - 10/04/2023 21:30:00","BZN|NL","4752.00","4752.00"," ","1909.89"
"10/04/2023 21:30:00 - 10/04/2023 21:45:00","BZN|NL","4772.00","4772.00"," ","1874.84"
"10/04/2023 21:45:00 - 10/04/2023 22:00:00","BZN|NL","4793.00","4793.00"," ","1829.11"
"10/04/2023 22:00:00 - 10/04/2023 22:15:00","BZN|NL","4814.00","4814.00"," ","1867.76"
"10/04/2023 22:15:00 - 10/04/2023 22:30:00","BZN|NL","4830.00","4830.00"," ","1904.25"
"10/04/2023 22:30:00 - 10/04/2023 22:45:00","BZN|NL","4838.00","4838.00"," ","1912.42"
"10/04/2023 22:45:00 - 10/04/2023 23:00:00","BZN|NL","4846.00","4846.00"," ","1870.19"
"10/04/2023 23:00:00 - 10/04/2023 23:15:00","BZN|NL","4854.00","4854.00"," ","1779.37"
"10/04/2023 23:15:00 - 10/04/2023 23:30:00","BZN|NL","4855.00","4855.00"," ","1817.42"
"10/04/2023 23:30:00 - 10/04/2023 23:45:00","BZN|NL","4848.00","4848.00"," ","1776.83"
"10/04/2023 23:45:00 - 11/04/2023 00:00:00","BZN|NL","4836.00","4836.00"," ","1708.75"
"11/04/2023 00:00:00 - 11/04/2023 00:15:00","BZN|NL","4585.00","4585.00"," ","2011.39"
"11/04/2023 00:15:00 - 11/04/2023 00:30:00","BZN|NL","4595.00","4595.00"," ","2105.38"
"11/04/2023 00:30:00 - 11/04/2023 00:45:00","BZN|NL","4604.00","4604.00"," ","2056.42"
"11/04/2023 00:45:00 - 11/04/2023 01:00:00","BZN|NL","4611.00","4611.00"," ","1930.34"
"11/04/2023 01:00:00 - 11/04/2023 01:15:00","BZN|NL","4617.00","4617.00"," ","1844.17"
"11/04/2023 01:15:00 - 11/04/2023 01:30:00","BZN|NL","4629.00","4629.00"," ","1853.31"
"11/04/2023 01:30:00 - 11/04/2023 01:45:00","BZN|NL","4645.00","4645.00"," ","1909.06"
"11/04/2023 01:45:00 - 11/04/2023 02:00:00","BZN|NL","4661.00","4661.00"," ","1955.44"
